possibly_sensitive,created_at,lang,text,tweet_id,type
False,2021-11-28T18:53:56.000Z,en,@Kory_Wilk20 Eternals is an instant win in my book because they addressed the snap RIGHT out the gate because I spend the entirety of every new MCU property going BUT WHERE WERE YOU FOR THANOS (… black widow….s…..????),1465031218660102155,replied_to
False,2021-11-28T18:53:32.000Z,en,@swtchbladez ohhhhh i thought you were talking about actors for black widow,1465031120593076229,replied_to
False,2021-11-28T18:53:18.000Z,en,"This mostly applies to the younger heros. Captain Marvel and Black Widow are both amazing and tho I am behind, I’m looking to read more Daredevil.",1465031060199133185,replied_to
False,2021-11-28T18:52:23.000Z,es,Siempre llorare la muerte de iron man y black widow ): da igual cuántas veces lo veo la reacción siempre será la misma,1465030831999799303,
False,2021-11-28T18:50:38.000Z,en,"RT @BlackMajikMan90: DC.

The characters of Batman, Superman and Wonder Woman are more important than the actors who play them.

You can't…",1465030388162703368,retweeted
False,2021-11-28T18:50:22.000Z,en,"RT @BROKENHAWKEYE: ~ 𝑪𝑳𝑰𝑵𝑻 𝑩𝑨𝑹𝑻𝑶𝑵 / 𝑯𝑨𝑾𝑲𝑬𝒀𝑬 

Marvel Alternative Universe, Comics Based, Former SHIELD Agent And Avenger, Master Marksman,…",1465030322370789386,retweeted
True,2021-11-28T18:50:12.000Z,en,RT @missveronikab: Lots of super hot Black Widow content on my Only Fans so you should join :) https://t.co/O6uy9Ehsrb,1465030278854975503,retweeted
True,2021-11-28T18:49:55.000Z,en,RT @missveronikab: Lots of super hot Black Widow content on my Only Fans so you should join :) https://t.co/O6uy9Ehsrb,1465030209900482563,retweeted
False,2021-11-28T18:48:52.000Z,es,RT @widxwsc: somos conscientes de que black widow fue la primer película de natasha romanoff en donde desataron todo el potencial que tenía…,1465029945504059403,retweeted
False,2021-11-28T18:48:51.000Z,es,"RT @Fran_cuevafriki: CRONOLOGÍA POST ENDGAME

WANDAVISION (3 semanas después)
FATWS (6 meses después)
ETERNALS y SPIDER-MAN FFH 
(8 meses d…",1465029938797502465,retweeted
False,2021-11-28T18:48:46.000Z,en,black widow💔💔💔💔😭😭😭😭,1465029920095145988,
True,2021-11-28T18:47:47.000Z,en,"RT @lure_lady: Attebtion❗️Crazy video❗️
Black Widow loves big Hulk’s cock💦

👉🏻 https://t.co/75lhHr541X

My video includes a lot of anal and…",1465029674380181504,retweeted
False,2021-11-28T18:47:45.000Z,en,"@DuneNews It's pretty sad that this is still less than Black Widow , Marvel's got the whole world hooked on slop. 😑",1465029662967357444,replied_to
False,2021-11-28T18:47:26.000Z,en,might start the black widow comics soon,1465029583766532100,
False,2021-11-28T18:47:15.000Z,es,RT @widxwsc: somos conscientes de que black widow fue la primer película de natasha romanoff en donde desataron todo el potencial que tenía…,1465029537108922370,retweeted
False,2021-11-28T18:46:31.000Z,en,@elxunder I don’t think they want to get sued again like black widow though,1465029352412823557,replied_to
False,2021-11-28T18:46:25.000Z,en,"RT @Bisleri_maymer: No One 

MCU to Toni Stark and Black Widow before Endgame : https://t.co/enA4ch24uK",1465029329188909060,retweeted
False,2021-11-28T18:45:22.000Z,en,"RT @vexwerewolf: RIP Black Widow, died at Ladydeath Cliff from Being Written By A Dude Syndrome",1465029062762631180,retweeted
True,2021-11-28T18:45:14.000Z,en,"RT @lure_lady: Attebtion❗️Crazy video❗️
Black Widow loves big Hulk’s cock💦

👉🏻 https://t.co/75lhHr541X

My video includes a lot of anal and…",1465029030785261574,retweeted
False,2021-11-28T18:45:07.000Z,en,RT @lady_perse: We decided to get some fun and use this slave as our anal and oral slut. We did in in our villa neer the pool! @MistressMav…,1465029003165802505,retweeted
False,2021-11-28T18:44:54.000Z,en,RT @lady_perse: We decided to get some fun and use this slave as our anal and oral slut. We did in in our villa neer the pool! @MistressMav…,1465028945053728773,retweeted
False,2021-11-28T18:44:13.000Z,en,RT @lady_perse: We decided to get some fun and use this slave as our anal and oral slut. We did in in our villa neer the pool! @MistressMav…,1465028775096238080,retweeted
False,2021-11-28T18:43:49.000Z,en,RT @lady_perse: We decided to get some fun and use this slave as our anal and oral slut. We did in in our villa neer the pool! @MistressMav…,1465028676106563596,retweeted
False,2021-11-28T18:42:06.000Z,es,"🔥: me puse black widow por 72833828282, déjenme amar a mi musa.",1465028244160274438,
False,2021-11-28T18:41:57.000Z,en,"RT @BROKENHAWKEYE: ~ 𝑪𝑳𝑰𝑵𝑻 𝑩𝑨𝑹𝑻𝑶𝑵 / 𝑯𝑨𝑾𝑲𝑬𝒀𝑬 

Marvel Alternative Universe, Comics Based, Former SHIELD Agent And Avenger, Master Marksman,…",1465028206285799427,retweeted
False,2021-11-28T18:41:33.000Z,en,RT @lady_perse: We decided to get some fun and use this slave as our anal and oral slut. We did in in our villa neer the pool! @MistressMav…,1465028103994949633,retweeted
False,2021-11-28T18:41:31.000Z,en,"@beIovafilm I hate Thor Ragnarok, I'm sorry.....

I don't love or hate Cap Marvel, Loki etc., they're ok

The Avengers, the Guardians and Eternals should be in the masterpiece section. I don't think Black Panther deserves it at all

Black Widow should be with Civil War",1465028094725701642,replied_to
False,2021-11-28T18:41:22.000Z,en,@lady_perse @joanna_bujoli @MistressMavka @Evil__Woman_ @Widow_Black_ Awesome,1465028057060761613,replied_to
False,2021-11-28T18:41:21.000Z,en,RT @lady_perse: We decided to get some fun and use this slave as our anal and oral slut. We did in in our villa neer the pool! @MistressMav…,1465028051767418882,retweeted
False,2021-11-28T18:41:12.000Z,en,RT @lady_perse: We decided to get some fun and use this slave as our anal and oral slut. We did in in our villa neer the pool! @MistressMav…,1465028015059001345,retweeted
False,2021-11-28T18:40:40.000Z,de,schau ich heute endgame  (zum ca. 5. mal) oder black widow zum 2. mal ?,1465027882477146115,
False,2021-11-28T18:40:11.000Z,en,"Black Widow
license:3
https://t.co/E5yztJXLyy
#Cosplay https://t.co/h2OZQ8tXSV",1465027758871187456,
False,2021-11-28T18:39:39.000Z,en,yeah im crying while getting ready bc i’m watching black widow again,1465027624032423944,
False,2021-11-28T18:39:02.000Z,en,@granitelefty Written out like this it reads like a joke where his wife gets really mad it was Black Widow instead of her,1465027471561142277,replied_to
False,2021-11-28T18:38:46.000Z,en,RT @empiremagazine: Empire's #Avengers: #InfinityWar issue hits the shelves this Thursday 22 March with six collectible covers. First up it…,1465027401524469762,retweeted
False,2021-11-28T18:38:40.000Z,en,thinking about black widow opening credits today ugh they were so Fine,1465027376056729609,
False,2021-11-28T18:38:13.000Z,en,RT @lady_perse: We decided to get some fun and use this slave as our anal and oral slut. We did in in our villa neer the pool! @MistressMav…,1465027265696350208,retweeted
True,2021-11-28T18:38:00.000Z,en,RT @That_Toon: Black Widow has a big green surprise coming 😈 https://t.co/6ugdunPoMG,1465027209396207624,retweeted
False,2021-11-28T18:37:47.000Z,en,"RT @hyunjaemwohae: sangyeon’s answers:

Q. if tbz were marvel heroes?

iron man- sangyeon 
captain america- juyeon
black widow- jacob
hawke…",1465027156753346564,retweeted
False,2021-11-28T18:37:12.000Z,en,"RT @vexwerewolf: RIP Black Widow, died at Ladydeath Cliff from Being Written By A Dude Syndrome",1465027008510013441,retweeted
True,2021-11-28T18:37:05.000Z,en,"We decided to get some fun and use this slave as our anal and oral slut. We did in in our villa neer the pool! @MistressMavka , @Evil__Woman_ , @Widow_Black_ , @joanna_bujoli and I put our huge strapons and fucked all his holes! We put it deep and rough!

https://t.co/h5tWYNk5t0 https://t.co/lPXEo3u95w",1465026978935943172,
False,2021-11-28T18:36:53.000Z,en,the way Florence Pugh saved this whole movie and quite possibly the entirety of the MCU. https://t.co/CJeGYtGYY8,1465026930382671872,replied_to
False,2021-11-28T18:36:52.000Z,tr,Sanat Kanalı / https://t.co/91sckWFUo0: Sinema: Kara Dul - Black Widow - Yenilmezler Ekibi... https://t.co/8V7clwJjn3,1465026925848629252,
False,2021-11-28T18:36:49.000Z,en,Black Widow and Hawkeye should have been dead after New York https://t.co/zl5W93K7P9,1465026912858824714,quoted
False,2021-11-28T18:36:32.000Z,it,@freethehorizon ora guardò il trailer di nwh e poi guardò black widow,1465026841023033347,replied_to
False,2021-11-28T18:36:17.000Z,en,"I’ve always liked Hawkeye, Batman, Black Widow, Nightwing, Punisher, etc…

Precisely because: no powers.

Just training, focus and willingness to.

So!
Loving the new Hawkeye show! https://t.co/5qGCXG0RQx",1465026778095886337,
False,2021-11-28T18:35:48.000Z,en,"RT @BlackMajikMan90: DC.

The characters of Batman, Superman and Wonder Woman are more important than the actors who play them.

You can't…",1465026658210140164,retweeted
False,2021-11-28T18:34:52.000Z,en,Finally watched Black Widow and Shang-Chi thanks to my cousins Disney+ Account 😭,1465026423673036809,
True,2021-11-28T18:34:42.000Z,en,RT @missveronikab: Lots of super hot Black Widow content on my Only Fans so you should join :) https://t.co/O6uy9Ehsrb,1465026379695730697,retweeted
True,2021-11-28T18:34:28.000Z,en,RT @missveronikab: Lots of super hot Black Widow content on my Only Fans so you should join :) https://t.co/O6uy9Ehsrb,1465026322858655759,retweeted
False,2021-11-28T18:34:23.000Z,en,@sneakybeej serious Black Widow vibe going there https://t.co/oRAUP0XM4j,1465026300289110017,replied_to
False,2021-11-28T18:34:10.000Z,en,"RT @leaderyeons: 211128 everline offline #Sangyeon #상연

Q. (to sangyeon) if the boyz were marvel heroes

iron man: sangyeon
captain america…",1465026245469487104,retweeted
False,2021-11-28T18:34:06.000Z,en,"RT @WidowisPoison: Careful. She'll bite.
Black Widow 🕷️
🕷️ Not the real Scarlett
🕷️ Will match your length when possible
🕷️ New to RP ( any…",1465026230634299401,retweeted
False,2021-11-28T18:33:49.000Z,en,"Check out Jeanette Lee 2008 ALLEN &amp; GINTER #282 BILLIARDS CHAMPION Black Widow 
#jeanettelee #Blackwidow #pool #asian #asiangirl #sportscards #topps #eBay #eBaySeller 
https://t.co/OqyV9SQThn @eBay",1465026156155998209,
False,2021-11-28T18:33:44.000Z,en,RT @miss_LulaMae: Chris Evans and Scarlett Johansson with little fans of captain America and the black widow https://t.co/zOX1jrZgYT,1465026136686182407,retweeted
False,2021-11-28T18:33:42.000Z,es,puse a mi abuelo a ver black widow,1465026129169993741,
False,2021-11-28T18:33:07.000Z,en,"It's like the Taskmaster bs all over again. They nerfed the mercenary who brought the Avengers down just by his lonesome. In Black Widow film, they genderbend the charac and they made him rely in technology? Like wtf, what a downgrade and a waste of a great badass. 😒 https://t.co/2kM0YuU796",1465025982092701696,replied_to
False,2021-11-28T18:32:32.000Z,pt,"RT @GNGeekNation: #Dune atingiu a marca de 102.2 na bilheteria doméstica.

Mundialmente o filme chegou a marca de 374.2 Milhões de Dólares.…",1465025835790962690,retweeted
False,2021-11-28T18:31:39.000Z,en,"@HeroicMGT123 @V2Jake @Hawkeye_Updates I hope it does. But like I said it’s not a dealbreaker. 
And Black Widow was a fire movie. Some CGI blunders here and there but that was an epic movie",1465025614046396419,replied_to
False,2021-11-28T18:31:34.000Z,en,"just finished Loki now  onto Black Widow.

slowly getting caught up on marvel stuff",1465025590608736258,
False,2021-11-28T18:30:22.000Z,en,"We’ve seen variations of this movie so many times . Also, Liam Neeson last week, and this week. Ha-a, yimani. Lemme go watch Black Widow rather.",1465025290925748225,
False,2021-11-28T18:29:42.000Z,en,The black widow 🕷🕸 https://t.co/hckxzHD6o6,1465025121995956230,quoted
False,2021-11-28T18:28:45.000Z,en,RT @glamorfairchild: AMITA SAID HER FAVOURITE SUPERHERO IS BLACK WIDOW,1465024884237549581,retweeted
False,2021-11-28T18:28:43.000Z,pt,"RT @GNGeekNation: #Dune atingiu a marca de 102.2 na bilheteria doméstica.

Mundialmente o filme chegou a marca de 374.2 Milhões de Dólares.…",1465024875005939713,retweeted
True,2021-11-28T18:28:35.000Z,en,RT @sexyhot4dealy: #octokuro_model Black Widow 😍🤤 RT 🔄 y ❤️ https://t.co/IHlGSzpO0j,1465024841061392386,retweeted
False,2021-11-28T18:28:34.000Z,en,And then Black Widow died as like the person he loves the most or whatever??? and all the Marvel fans are like simply love that platonic friendship,1465024837848645644,replied_to
True,2021-11-28T18:28:11.000Z,en,RT @missveronikab: Lots of super hot Black Widow content on my Only Fans so you should join :) https://t.co/O6uy9Ehsrb,1465024738619797514,retweeted
False,2021-11-28T18:27:48.000Z,en,"My parents finally watched Shang-Chi, Black Widow and Venom 2. We making progress people 👏🏾👏🏾😂",1465024644155596802,
True,2021-11-28T18:27:13.000Z,en,RT @missveronikab: Lots of super hot Black Widow content on my Only Fans so you should join :) https://t.co/O6uy9Ehsrb,1465024497413672964,retweeted
False,2021-11-28T18:26:39.000Z,en,"RT @BROKENHAWKEYE: ~ 𝑪𝑳𝑰𝑵𝑻 𝑩𝑨𝑹𝑻𝑶𝑵 / 𝑯𝑨𝑾𝑲𝑬𝒀𝑬 

Marvel Alternative Universe, Comics Based, Former SHIELD Agent And Avenger, Master Marksman,…",1465024354362793985,retweeted
False,2021-11-28T18:26:15.000Z,en,RT @minareadss: my controversial marvel opinion is that i love the black widow movie 5/5 fr 🥴 i was in the theater tearing up and everything,1465024252806107143,retweeted
False,2021-11-28T18:25:51.000Z,en,Every time new Marvel content comes out I think about how insane it is that they were clearly setting up Hawkeye and Black Widow and then were like actually he is married with several children he’s never mentioned previously,1465024152977424394,
False,2021-11-28T18:25:44.000Z,in,BARU NONTON BLACK WIDOW😭 NYESEL GA SEMPET NONTON DI BIOSKOP KEMAREN 😭😭😭🙏🏻,1465024123990528001,
False,2021-11-28T18:25:41.000Z,en,"RT @Nichameleon: The last thing you see before I step on you 👠 
This lewd Black Widow set is still up on my Patreon 🙊💕 https://t.co/KrKg4qz…",1465024108840865805,retweeted
False,2021-11-28T18:25:24.000Z,en,"RT @leaderyeons: 211128 everline offline #Sangyeon #상연

Q. (to sangyeon) if the boyz were marvel heroes

iron man: sangyeon
captain america…",1465024040909697026,retweeted
False,2021-11-28T18:24:31.000Z,en,RT @aidanthereup: black widow when the rest of the avengers are flying https://t.co/m4ZNGAEijc,1465023819114958854,retweeted
False,2021-11-28T18:24:12.000Z,en,"@ItsBrxxzy @AbandonedLizard @blurayangel If you work at a theater or know somebody you can get tickets or even see the movie early, I convinced my manager to let me see black widow early 💀",1465023738701914118,replied_to
False,2021-11-28T18:23:40.000Z,en,"RT @BROKENHAWKEYE: ~ 𝑪𝑳𝑰𝑵𝑻 𝑩𝑨𝑹𝑻𝑶𝑵 / 𝑯𝑨𝑾𝑲𝑬𝒀𝑬 

Marvel Alternative Universe, Comics Based, Former SHIELD Agent And Avenger, Master Marksman,…",1465023603146166276,retweeted
False,2021-11-28T18:23:22.000Z,en,"No Way Home comes out in a couple weeks, so that means…you guessed it…another rewatch is in order!!! Excited to include Black Widow, Shang-Chi, and The Eternals in this one.",1465023527443222528,
False,2021-11-28T18:22:00.000Z,en,@scouttanmay Black widow fan? Yess 🥵,1465023184848113666,replied_to
False,2021-11-28T18:21:48.000Z,en,It’s funny bc I planned my outfit to see Black Widow in 2019 and now I’m scrambling to think of an outfit to see Spider Man,1465023135166701569,
True,2021-11-28T18:21:24.000Z,en,RT @missveronikab: Lots of super hot Black Widow content on my Only Fans so you should join :) https://t.co/O6uy9Ehsrb,1465023033622552584,retweeted
False,2021-11-28T18:20:27.000Z,es,RT @widxwsc: es un buen momento para recordarles que marvel nos robo la trilogía de black widow,1465022793582579715,retweeted
False,2021-11-28T18:20:12.000Z,en,"Black Widow
license:3
https://t.co/E5yztJXLyy
#Cosplay https://t.co/QMFCoTkTnm",1465022729812611072,
False,2021-11-28T18:18:40.000Z,en,@MarvelStudios  @whatifofficial What If Black Widow had been recruited by 10 Rings 🤯🤯,1465022342975873036,
