lang,tweet_id,created_at,text,possibly_sensitive,type
en,1466150939803402244,2021-11-26 21:03:18+00:00,"@Dutton_saucycat certainly

https://t.co/fr7Ok2fhnh",False,replied_to
en,1466150938641457152,2021-11-26 21:03:18+00:00,Curious where my mutuals are at on the covid vaccines,False,
fr,1466150938272571396,2021-11-26 21:03:18+00:00,"@JulienPain @DETLEFSENPatri1 @BenoitZagdoun @Luc_Brisson_ Faut être courageux pour échanger avec des gens qui ne veulent de toute façon rien reconnaître.
Effectivement 19% pour la réa juste à cause du covid, c'est extrêmement élevé !

C'est comme sur twitter, pas de dialogue possible. La science VS la croyance",False,replied_to
en,1466150937941078018,2021-11-26 21:03:18+00:00,"Overall, past couple of years have been challenging, but together, we have worked hard to keep our communities safe. Now, as we take next step in our plan and shift to new way of managing COVID-19, we can all look forward to more opportunities &amp; another great summer 8/8 @nzlabour",False,replied_to
en,1466150937836326919,2021-11-26 21:03:18+00:00,"@FootballlForAll It has to be related to covid side effects or vaccine, what the hell is going on, we need explanation.",False,replied_to
en,1466150937802817538,2021-11-26 21:03:17+00:00,Houston startup develops revolutionary test that can measure your COVID immunity level in 15 minutes https://t.co/bg252qOKOK,False,
en,1466150937597071360,2021-11-26 21:03:17+00:00,"@antifaoperative Repubs are hypocrites. What happened to “My body, my choice?” They say abortion is about saving life. So is the Covid vaccine except Covid is a public health issue because it’s contagious so it’s more than my body, my choice. Hypocrites-&amp; then there’s guns. I want a safe society.",False,replied_to
pt,1466150937484013568,2021-11-26 21:03:17+00:00,Anvisa diz que vacinas seguem eficazes contra internação e morte por Covid-19 - InfoMoney https://t.co/5sXVfjttmD,False,
en,1466150937257459718,2021-11-26 21:03:17+00:00,@POTUS Imagine rooting for Covid to destroy a country and economy just to use that to get Trump out of office?  See DEMOCRATS.,False,replied_to
es,1466150936108224520,2021-11-26 21:03:17+00:00,"Repunte de contagios de Covid-19 avanza más lento, pero preocupan festejos decembrinos.
#CaboMil #AlCaboNoticias #BCS #LosCabos #SonamosFuerte #SiempreContigo https://t.co/TcfUtc02B6",False,
en,1466150935592382476,2021-11-26 21:03:17+00:00,"@POTUS 
Please reconsider a policy of needing a 24 hr pre- flight COVID-19 test of entering the US. Facilities are not a dime a dozen in EU and elsewhere like they are at home. Pressure would be on for labs..",False,
en,1466150935177179137,2021-11-26 21:03:17+00:00,@EightTrack180 I feel you. I made the transition a few months before covid hit...,False,replied_to
en,1466150934459858956,2021-11-26 21:03:17+00:00,A person in California has become the first in the U.S. to have an identified case of the omicron variant of COVID-19. https://t.co/kSU4L8iX1p,False,
en,1466150934455619586,2021-11-26 21:03:17+00:00,@Jacket_Spangler @charliekirk11 No the problem is you people are still afraid of covid despite multiple vaccines and 99% survival rate,False,replied_to
en,1466150933256032258,2021-11-26 21:03:16+00:00,"@KevinKileyCA ) 89% of the deaths from Covid in the past month are in the vaccinated (Table 20 on oh 53: 447 vaccinated + 54 unvaccinated. 447/501 = 89.4%)
https://t.co/LWRlaXJ0FK",False,replied_to
en,1466150931863683086,2021-11-26 21:03:16+00:00,@AccountableGOP He allowed COVID to kill thousands.  He is a liar and he knows he's lying.  He just doesn't care.,False,replied_to
en,1466150931280580610,2021-11-26 21:03:16+00:00,@1Daxosama The Covid vaccine had trials and was proven to be safe. Feel free to send me some credible sources saying otherwise though &lt;3,False,replied_to
en,1466150931062472710,2021-11-26 21:03:16+00:00,"California Confirms 1st US Case of COVID-19 Omicron Variant https://t.co/QnXdHO8W5r via @Newsmax of course so newsome can shut the state down again, be afraid be very afraid california and not only about the virus😷",False,
en,1466150930655580160,2021-11-26 21:03:16+00:00,"@goodfoodgal Picks up covid positive or negative only, genomic testing is required to determine the variant",False,replied_to
en,1466150930357932038,2021-11-26 21:03:16+00:00,@BBCNews Covid 19 I think,False,replied_to
es,1466150929426755588,2021-11-26 21:03:15+00:00,"El hecho ocurrió en Santa Lucía, en la provincia del Guayas. El cantón no registraba ni un solo caso de covid-19 hasta hace unos pocos días. https://t.co/JHbV3cmaFE",False,
en,1466150928596226052,2021-11-26 21:03:15+00:00,"@CountyExecBello TY 4 declaring emergency. Pls set an example for community by using a higher-level mask (N95/KN95). Encourage people to use them or to double up on their cloth mask, or cloth mask w/blue surgical mask. No gaps. Stop COVID: vax+mask+ventilate/filter air+distance+frequent testing.",False,replied_to
es,1466150928566861826,2021-11-26 21:03:15+00:00,"María Corina Machado da positivo a covid-19 - https://t.co/NgpL9sYJn2 diciembre, 2021 https://t.co/gIkS6fiz7i",False,
en,1466150928520777728,2021-11-26 21:03:15+00:00,CT hearing about 1 COVID case in the U.S. https://t.co/uZSQja8oH4,False,
en,1466150928193576960,2021-11-26 21:03:15+00:00,Maybe @fox7austin should be screaming about the open southern border!! Hey FAKE NEWS stop the bullshit about being concerned about COVID if your NOT going to be concerned about the southern open border!! https://t.co/wjnoPXTbQX,False,quoted
en,1466150925249040384,2021-11-26 21:03:15+00:00,Watchdog says almost 900 Secret Service employees were infected with COVID https://t.co/LZnOaCvXxY,False,
en,1466150924133433344,2021-11-26 21:03:14+00:00,"@leuchtman Pretty sure that's actual quite close to the Covid IFR (case fatality rates are higher, but only include diagnosed cases).  I don't really have strong preferences on drug policy, but admittedly I think it's easier to stop people from using hard drugs than getting a common virus.",False,replied_to
en,1466150922732466178,2021-11-26 21:03:14+00:00,"New Zealand will be moving to new Covid-19 Protection Framework (traffic Light System) from midnight tonight.
🟠 Hamilton &amp; the wider Waikato will be moving straight to ORANGE 1/8 https://t.co/ON3PlePTwK",False,
en,1466150921016991746,2021-11-26 21:03:13+00:00,Boosting vaccine development in Alberta. Aberta’s government is growing the province’s pharmaceutical and life sciences sector by funding four COVID-19 vaccine proposals: https://t.co/e3FIq6K8wm,False,
en,1466150919670747143,2021-11-26 21:03:13+00:00,"Marcus Lamb, anti-vaccine Christian broadcaster dies after Covid battle.  https://t.co/fEFBUj6apR",False,
en,1466150918383153162,2021-11-26 21:03:13+00:00,Boris Johnson denies breaking Covid lockdown rules over ‘boozy’ Downing Street Christmas party https://t.co/4TuPJNyRWv,False,
en,1466150915535257618,2021-11-26 21:03:12+00:00,@MuminAhmed6 @nicoljane1307 @Skeedler1 @AndrovicPpc Does she have a 1 in 6 chance of dying from taking a covid vaccine? Or less if others have fired first? My point is that she is dribbling nonsense. Is she not?,False,replied_to
en,1466150915317108746,2021-11-26 21:03:12+00:00,@HarveyBroken @moehadam @StorerLeighton @DILLYMAC96 @LCFC I HAVE HAD ENOUGH OF THIS! NEXT THEY WILL BE SENDING PEOPLE TO COVID CAMPS LIKE THEY HAVE DONE IN AUSTRALIA!,False,replied_to
es,1466150914377625614,2021-11-26 21:03:12+00:00,"@marianerraiz La pregunta es si realmente fallecieron por covid... ahorita alguien muere atragantado  con una pepa de mamón y el informe dice ""causa de la muerte:covid""",False,replied_to
fr,1466150913345835014,2021-11-26 21:03:12+00:00,Grossesse ou covid faites vos jeux 🎲 https://t.co/PrESHDIER4,False,
pt,1466150911995260929,2021-11-26 21:03:11+00:00,"O detalhamento de casos e óbitos, com gênero, idade e cidade, está disponível aqui: https://t.co/gUxqw1V0a9. https://t.co/cfuq57NLxY",False,replied_to
en,1466150910887923717,2021-11-26 21:03:11+00:00,@JeanineDeal Data on your citation doesn’t fit Official Vermont data- learn here https://t.co/XFrdo5wbNh,False,replied_to
es,1466150910279749632,2021-11-26 21:03:11+00:00,Todo por el jodio COVID https://t.co/aIfexj7XOJ,True,
ru,1466150908249747459,2021-11-26 21:03:10+00:00,В ЮАР вторые сутки подряд число заболевших COVID-19 увеличивается почти вдвое https://t.co/G882wiDFRL,False,
es,1466150907649929227,2021-11-26 21:03:10+00:00,@Sergio_Suburbia A ver amigo... Indique sus fuentes. Esta es la fuente descargable de datos oficiales más grande que hay. Descarguela y corrobore. Además son los datos que alimentan la data compartida por todos los buscadores https://t.co/txd3stlVqT,False,replied_to
es,1466150906945228811,2021-11-26 21:03:10+00:00,"@DayanaLotero #Culturacientífica. #Divulgacióncientífica #CIE
1. Veo vacunas contra el COVID-19.
2. Pienso en el proceso de producción de estas y en todo el esfuerzo que se ha puesto en fabricarlas.
3. Me pregunto si realmente son efectivas y en cuántos efectos secundarios tienen.",False,replied_to
en,1466150906613882884,2021-11-26 21:03:10+00:00,Link to the final interim rule in the federal register: https://t.co/XXAY3BurpG,False,replied_to
en,1466150905644929025,2021-11-26 21:03:10+00:00,@VABVOX He knew it would hurt him if he had to postpone the debate due to COVID. Putting others at risk for his image is nothing new.,False,replied_to
en,1466150904743272462,2021-11-26 21:03:10+00:00,@WajahatAli @cooljustice Please and it will go so well for you! Do more Fear Mongering on #Covid too,False,replied_to
en,1466150904508334087,2021-11-26 21:03:10+00:00,"@MartynReah @ottleyoconnor @nourishworkplce @abbiemann1982 @EnterpriseSBox @rondelle10_b @tim_jumpclarke @pickleholic @drlucykelly @EdSupportUK @RachelPiXL Just like our family shared Covid experience last year, what a horrid time for  you. Look after yourselves, your lovely school will need to wait while you rest and recover x And yes Gov policy on testing and isolation is at best nonsense and at worst harmful.",False,replied_to
en,1466150904365600768,2021-11-26 21:03:10+00:00,"Haven’t been feeling great the last couple days, gave myself a Covid test by eating some spicy wings, checks out, don’t have Covid",False,
en,1466150903354957831,2021-11-26 21:03:09+00:00,"This is a great doctor. He lays out the facts and asks some important questions about Jabs. 
https://t.co/XLZQ6oh9NY",False,
en,1466150903166164995,2021-11-26 21:03:09+00:00,@IslandGirlPRV @GovRonDeSantis Look it up!!!! we have the LOWEST covid #s!!!! stop the fear mongering!,False,replied_to
en,1466150903132602376,2021-11-26 21:03:09+00:00,"Claire's work throughout the pandemic has been so important - she was out of the traps with stories tracking Covid and its impact on Déise people at home and abroad from the very start. Well done to our colleague, wish we could be celebrating this in the glad rags!",False,replied_to
en,1466150902847393804,2021-11-26 21:03:09+00:00,"@KingJames @netflix @KevinHart4real Don't watch garbage, sorry. I will watch a reality show about King James catching covid LOL maybe we can call it the king strain? Karma don't let anybody sneek past jerkwad. You love China, surely you love the China virus. You don't mind making money from people that enslave",False,replied_to
en,1466150902608240642,2021-11-26 21:03:09+00:00,@Ricochet Is long COVID also awesome?,False,replied_to
en,1466150902142808074,2021-11-26 21:03:09+00:00,"Stock Market Crash or Bounce with COVID Omicron in the US, Cali? Find Ou... https://t.co/8bDr4XglJz via @YouTube",False,
fr,1466150900548964354,2021-11-26 21:03:09+00:00,"@Sarah41659531 Mais que va t il se passer maintenant que les soignants vax positifs au covid continuent d'exercer???...max de soutien aux soignants radiés, je crois que la procédure ne pourra être appliquée...cf code du travail...",False,replied_to
en,1466150900238594048,2021-11-26 21:03:09+00:00,"@RegnCnsvtvRepbl @RobynRKessler @GregAbbott_TX You can be at the forefront of advanced research fighting covid and also have a lower percentage of the population vaccinated, the two are not mutually exclusive duh!!",False,replied_to
fr,1466150899831787529,2021-11-26 21:03:08+00:00,"@Nevadarizona C'est grave! Combien de personnes vont souffrir et mourir à cause de cette folie du covid... tout va être camouflé dans des rapports perdus, écrasés ou verbaux, on n'en connaîtra jamais l'ampleur... c'est tout au covid, société malade !",False,replied_to
en,1466150899814961155,2021-11-26 21:03:08+00:00,"Nuremberg trials 2.0 has begun 
The long awaited court case agains the covid mRNA injection mafia and their collaborators in Poland, the first country to start an investigation on the Casedemic, shame on all others who do nothing...
https://t.co/Ta60jksI86 via @BitChute",False,
fr,1466150899588423688,2021-11-26 21:03:08+00:00,Tu fais comme si de rien n'était au pire tu refile le dangereux rhume nommer COVID https://t.co/qVqvAdTBcC,False,quoted
pt,1466150899030630408,2021-11-26 21:03:08+00:00,"Fio 🧶 do esquema de vacinação contra a Covid-19 desta quinta (02).

ATENÇÃO‼️ CENTRO DE VACINAÇÃO EM NOVO LOCAL.

 📍Ao lado do Pam 8. Rua Roberto de Souza Feijo, 147, Centro, Alvorada/RS",False,
en,1466150898984308737,2021-11-26 21:03:08+00:00,"@KevinKileyCA Scottish Data released November 24: 1) 74% of the Covid hospitalizations in the past month are in the vaccinated (Table 19 on of 47: 1,564 vaccinated + 559 unvaccinated = 2,123 total hospitalizations.  1,564 / 2,123 = 73.7%)
2",False,replied_to
es,1466150897965219844,2021-11-26 21:03:08+00:00,"MIRA TÚ, y tan preocupados por el covid 😏. Tranquilos ya vendrá otra cuarentena 🤷 https://t.co/Q8Up99BtW0",False,quoted
