lang,tweet_id,possibly_sensitive,created_at,text,type
en,1466154876635951113,False,2021-11-28 21:18:57+00:00,"Yesterday, we were out flyering in Frog Hollow in the South End of Hartford. We stopped by a COVID-19 rapid testing site at the Arroyo Center to talk to community members about our #FreeThemNowCT campaign and the need to protect incarcerated individuals from COVID-19. https://t.co/wBiNL4fPnt",
en,1466154876283629572,False,2021-11-28 21:18:57+00:00,Howard Springs #Covid quarantine facility 🤦🏽‍♀️ https://t.co/BE6tsaQZ5f,quoted
de,1466154876195512329,False,2021-11-28 21:18:56+00:00,"Meldungen über Sportler, die plötzlich kollabieren, haben in letzter Zeit deutlich zugenommen.Oft sind es Herzprobleme wie Herzentzündungen die Ursache–eine der lebensbedrohlichen Nebenwirkungen von Covid-Impfstoffen,vor denen die Hersteller selbst warnen
https://t.co/WUMXtBvP1T",
en,1466154875620843528,False,2021-11-28 21:18:56+00:00,https://t.co/OAVGvY6qiG COVID Deaths Have Surpassed AIDS Deaths in the U.S. via @sciam,
sv,1466154874668826629,False,2021-11-28 21:18:56+00:00,"@KristinFredrik3 @Ethereal_PhD @Ericson_ubbhult Skräpinfo?
87% av de som dog av covid i okt var dubbelvaccinerade.
13% ovaccinerade
De anhöriga till dessa tycker inte det är skräpinfo.
Möjligtvis att de tycker det så kallade vaccinet är skräp.
Det är bara läsa statistik på hur många som dött klarar du inte det be någon vuxen.",replied_to
en,1466154873351651328,False,2021-11-28 21:18:56+00:00,@mranero77 @ArmyVetStrong It’s good news when people you don’t like get covid?,replied_to
en,1466154873280512003,False,2021-11-28 21:18:56+00:00,"Really interesting COVID @ home experience. Must be scary, though. https://t.co/xF6cAHbdnM",quoted
en,1466154872538025984,False,2021-11-28 21:18:56+00:00,@Garratt1993 @SkySportsNews Why do people always assume it covid 19/jabs let the doctors do thier job,replied_to
en,1466154872185798658,False,2021-11-28 21:18:56+00:00,"This is the other new virus that came out and from Africa i think but pls be very cautious with this new virus it's more worse than Covid i highly assume so keep washing hands, sanatizing hands and sanatize everything!!! https://t.co/ZLlHPR8HJe",
en,1466154871959162883,False,2021-11-28 21:18:55+00:00,"⁦@ShiDavidi⁩ ⁦@SNJeffBlair⁩ ⁦@thehazelmae⁩ ⁦@SNETCampbell⁩ ⁦@ArashMadani⁩ ⁦@bnicholsonsmith⁩ ⁦@ArdenZwelling⁩ Apologies for the ‘reply all’ tweet, but SN Baseball: any update on Bo’s Vaccine status? Big deal, no? https://t.co/Cc9rmno3NY",
en,1466154871191658500,False,2021-11-28 21:18:55+00:00,"@ReutersFacts Have they received reports of cases linked to some ""unknown"" factor?

If an uptick in incidents and/or a link to covid-19 jabs haven't been explicit or confirmed, that doesn't preclude the possibility they exist.

Absence of evidence is not evidence of absence.",replied_to
en,1466154870314967040,False,2021-11-28 21:18:55+00:00,@InsomniaPoetEsq @teexcakes_ it does prevent Covid.  just not 100%.  like seatbelts don't prevent 100% of injuries and death in a car accident.  or all birth control doesn't prevent 100% of pregnancies.,replied_to
en,1466154870159904769,False,2021-11-28 21:18:55+00:00,@Sjopinion10 People died before Covid &amp; Vaccines you know!,replied_to
es,1466154868557684736,False,2021-11-28 21:18:55+00:00,"📣 Habilitamos aforo total para el Concurso Oficial de Carnaval 2022, tras análisis de la actual situación sanitaria y en respuesta a la solicitud de @daecpu_oficial 

Podrán adquirir entradas las personas vacunadas contra el covid - 19.

@montevideoIM

https://t.co/kFYMmpyNbG",
en,1466154868444385286,False,2021-11-28 21:18:55+00:00,Exclusive: Covid Vaccines Failed to Lower America's Excess Mortality Rates in 2021 https://t.co/cYqjS4ossQ,
en,1466154868410929152,False,2021-11-28 21:18:55+00:00,just stood still looking into space holding my boobs for 2 minutes and that was the freest i've felt since covid started,
en,1466154868406726656,False,2021-11-28 21:18:55+00:00,@Col00156481 @TheCockneyTurk Yes for covid no for anything else,replied_to
cs,1466154868180193288,False,2021-11-28 21:18:55+00:00,"@Chmee2 Je to smutné, protože studie o tom, že Covid způsobuje krevní sraženiny v placentě, poškozuje plod a později způsobuje nedostatek kyslíku, existují už dlouho. Těhotné ženy na ventilátorech taky nejsou žádná novinka. Ale lid se bojí vakcíny.",replied_to
cs,1466154867785973766,False,2021-11-28 21:18:54+00:00,kamo realne VSICHNI JOUZ TY SKOLY MENTALNE V P*CI a typecek nemuze jednou udelat delsi prazdniny (zvlast když jsou letos mega kratky a covid se realne nejvic siri na skolach  😚) https://t.co/EFyQPTLDL7,quoted
en,1466154867718701059,False,2021-11-28 21:18:54+00:00,"@SSSTTACIE What?? Take care of yourself. I've dodged it so far, but I have 3 daughrers and 4 Grandkids that didn't. A number of relatives were hospitalized due to Covid. And I know few people who died from it. It's not a hoax people.",replied_to
en,1466154867530031118,False,2021-11-28 21:18:54+00:00,"Now with the first U.S. case of Omicron confirmed, the U.S. joins 20 other nations that have cases of the Omicron variant. This handy dandy map shows where it is. It's like a Santa tracker except way less fun.

#OmicronVariant #Omicron #COVID #COVID19 https://t.co/JJo09Ov9TY",quoted
en,1466154867341340675,False,2021-11-28 21:18:54+00:00,$GBS is the only place to make gains right now with the market fear. Best covid play there is. Only 3m float. We’re going up over $5 —&gt; Retweet &amp; buy!,
en,1466154866460577796,False,2021-11-28 21:18:54+00:00,"TOMORROW 12/2: Visit our pop-up clinic with Voces Latinas from 11am-4pm at 40-14 83rd St, Queens, NY 11373. We are offering these FREE vaccines and tests:
🔸COVID-19 Vaccine: J&amp;J
🔸COVID-19 Booster: Moderna and J&amp;J
🔸Flu Vaccine
🔸HIV Testing
🔸Syphilis Testing",
en,1466154866250813445,False,2021-11-28 21:18:54+00:00,People With Blood Groups A B Rh Positive More Likely To Catch Covid-19 Study https://t.co/ekg4nT6k9Z,
en,1466154865269248001,False,2021-11-28 21:18:54+00:00,Covid has messed so many peoples lives up.,
en,1466154864250175497,False,2021-11-28 21:18:54+00:00,US expected to require stricter testing protocols for international travelers https://t.co/BP06O2Z5DR,
it,1466154863679709190,False,2021-11-28 21:18:53+00:00,"Immagini dalle manifestazioni di OGGI a #Linz #Austria.
#Nolockdown #NoGreenPass #lockdown #tyranny #Osterreich #greenpass #Covid #Freiheit #Libertà https://t.co/Tf6WFcM1gg",quoted
en,1466154863297974277,False,2021-11-28 21:18:53+00:00,"New omicron COVID variant already in the US: Spread, vaccine response and what we know now https://t.co/Vprlu6ZuPa",
en,1466154862949904393,False,2021-11-28 21:18:53+00:00,Unmasked: the Penguin saves world from Covid in Danny DeVito’s Batman story https://t.co/0ipzDPHX4i,
en,1466154862681280512,False,2021-11-28 21:18:53+00:00,@AceStrats @Breaking911 30% effectiveness is being really generous. It almost seems like you have a higher chance of actually having severe reactions and being hospitalized than anything else. I know 6 people who have gotten it and been to the hospital. 2 died. It's fucking scarier than Covid itself,replied_to
pt,1466154862027186177,False,2021-11-28 21:18:53+00:00,"Há 9 meses fomos a Alvalade:
C + d 20 casos em td o grupo.
C alguns dos q jogaram fracos.
C equipa s treinar durante semanas.
Nem JJ lá foi.
Perdemos aos 92m c um ""pato"" do Ody. Celebraram à grande dando gozo: ""Não inventem desculpas lampiões"".
Hoje têm 1 (UM!!!) caso de Covid:😱",
fr,1466154860764704778,False,2021-11-28 21:18:53+00:00,"Attention danger..☢️☢️
Depuis la #covid,on a oublié le #VIH. 
Depuis #Zemmour,on a oublié #MarineLePen.On l'a humanisée.C'est Soeur Thérèsa,pourtant ils ont les mêmes idées,sont tous très dangereux.Pendant qu'on s'occupe de Z,#MLP avance à pas de loup.#MLP c'est Zemmour en Prada.",
en,1466154860085227532,False,2021-11-28 21:18:53+00:00,@disneylionking I booked tickets in London for August 21. You cancelled due to Covid and kids were devastated. I have been messaging for updates and someone has finally responded. My tickets were rebooked for Oct 21 but there was no email or phone call.,
fr,1466154859783245831,False,2021-11-28 21:18:53+00:00,@idrissaberkane A écouter absolument ! https://t.co/GlOscbZWjT,replied_to
en,1466154859309244423,False,2021-11-28 21:18:52+00:00,I really wanna live at least ONE year of my twenties without covid and all its strains 🥲😖,
pt,1466154859145711625,False,2021-11-28 21:18:52+00:00,Gostei muito da atuação de Alessandro Vieira na CPI da Covid. Hoje ele me decepcionou - assim como Simone Tebet o fez. Coerência é tudo. https://t.co/LPdeeok1a2,quoted
de,1466154858545876999,False,2021-11-28 21:18:52+00:00,"#Impfpflicht 

Endlich sagt JEMAND MAL WAHRE WORTE

an diese #Nazi Faschisten von der #CDU #SPD #Gruenen &amp; #FDP 
#Deutschland wird gerade von diesen Fascho-verbrechern abgebrannt!

Danke Schily! 

#COVID19 #Covid_19 #Fascist #propaganda &amp; #NWO MADNESS!
🖕#OlafScholz 🖕 https://t.co/dpN9Tfo93s",quoted
es,1466154857857908739,False,2021-11-28 21:18:52+00:00,"Como vas a ser una variante covid y llamarte OMICRON? WACHO NI SE QUE PORONGA SOS, PERO SE QUE SE PICÓ",
en,1466154857836867588,False,2021-11-28 21:18:52+00:00,"FACT CHECK - ""Letter from NIH shows coronavirus research is not genetically related to the current COVID-19 pandemic, fact-checkers report""  https://t.co/xjMUpETVaN

#PostcardsToVoters #Resist #IDDEMS #idpol #idyoungdems #SWIdahoNOW #IndivisibleID #The97Idaho #GetVaccinated",
en,1466154857614745611,False,2021-11-28 21:18:52+00:00,"Mom sent me a cryptic text this morning. It only said ""no covid vaccine for me."" and I just? I get that she isn't getting the vaccine but why send me a random text about it",
en,1466154857606393856,False,2021-11-28 21:18:52+00:00,@MaaloufMD @BarackObama Oh really. What about promoting healthy lifestyle instead rather then keep banging about vaccines? People are so shallow now days. They think they can only die of covid lol. Soon your body will be soaking of serum after your 20th dose 🤤🐒,replied_to
nl,1466154857505697793,False,2021-11-28 21:18:52+00:00,@mislukt12345 @hendrikotten3 @hugodejonge Inderdaad! Nog zo een volgevreten hufter! Familie van gehaktbal BRULS? MORBIDE OBESE! IT IS ALL IN THE FAMILY! Je staat op springen!! Jij bent de 1e die op de IC terecht komt als je covid hebt met dat lijf!&amp;alles zelf betalenhé?! Verbeter de wereld&amp;begin bij j.zelf DWAAS!!,replied_to
en,1466154856943603714,False,2021-11-28 21:18:52+00:00,"@nx1977 @DazeJohnby They really do, I’m loving the tears from the Russel brand groupies who just found out that everyone had to have a covid passport to get into his gig last night 😂😂",replied_to
en,1466154856943521796,False,2021-11-28 21:18:52+00:00,"@Liberalismisa10 Not anymore. I was getting EI for 16 months or so after the COVID crash but when you can make cash under the table on top of that, it's pretty nice.

If I could find another scam to bilk this stupid government out of more money, I would but for now, I just have ""work"" for money.",replied_to
en,1466154854384951297,False,2021-11-28 21:18:51+00:00,"Fiji’s Ministry of Health says they have COVID-19 positive travellers in quarantine in the country from African states who had arrived into the country before they knew about the Omicron variant.

https://t.co/et2pZuIT6E

#Fiji #FijiNews #COVID19",
es,1466154853474967553,False,2021-11-28 21:18:51+00:00,"@POTUS
@RaquelPenaVice
@SaludPublicaRD
@VictorMasalles
¿Entonces los vacunados transmiten más el Covid que los no vacunados?

https://t.co/NDq9cAAa7i",
en,1466154852388683785,False,2021-11-28 21:18:51+00:00,"@BBCNews Let loads of people die from COVID, which reduces the need for more hospitals due to less population hehe. Genius imo",replied_to
en,1466154852182941696,False,2021-11-28 21:18:51+00:00,"@nomad_pilot @BritMartinez Realistically, i agree. But the problem is that it's hard to determine who won't be affected by Covid and who will be. That's why i actively believe it should only be mandatory to people &gt;65 Years old or people with severe Health issues since they're the ones at most risk.",replied_to
en,1466154851906244616,False,2021-11-28 21:18:51+00:00,"@Vickers38951698 @comptixking @GOPChairwoman Good answer Vick - b-b-bu-bu-but whataboutBiden?!!? 

That certainly defends Trump's $8 trillion addition to the national debt.  Is that also your defense for Donnie flying with Epstein or testing positive for covid just before meeting Gold Star Families!",replied_to
es,1466154850287247363,False,2021-11-28 21:18:50+00:00,"💻VISITA NUESTRO MICROSITIO
“Datos Personales Seguros #COVIDー19” 
Aquí: https://t.co/pBqU6ukhRi

🦠Es importante conocer los riesgos y amenazas a las que pueden estar expuestos tus datos personales ante la contingencia sanitaria por el Covid-19. https://t.co/rwbMgwAEDN",
fr,1466154849532354581,False,2021-11-28 21:18:50+00:00,"@JLMelenchon C'est bizarre que les gentils scientifiques des méchants labos n'aient pas encore trouvé un bon vaccin à ARNm contre ce virus là ? Eux qui sont capables d'en trouver un en moins d'un an contre le virus du covid.
Qu'en pensez vous Jean Luc ?",replied_to
en,1466154846935994369,False,2021-11-28 21:18:50+00:00,"Ofcourse, another covid variant 🙄 too bad China already banned btc or else they’d do it again around this time",
en,1466154845346357258,False,2021-11-28 21:18:49+00:00,@FrancyscSouza And do u have body aches and the trots…as that I believe is either this yrs flu or the new Covid variant…which is nothing to get excited over,replied_to
en,1466154845057044496,False,2021-11-28 21:18:49+00:00,Now Covid just keep giving us remixes I hate it here,
en,1466154843681210371,False,2021-11-28 21:18:49+00:00,"There is no time to waste. December 6th will mark 25 days to the end of 2021.  
Tell BioNTech, Johnson &amp; Johnson, Moderna and Pfizer to do their part to save millions of lives and end the COVID-19 pandemic &gt;&gt;
https://t.co/0NPDVtox2i",replied_to
