text,possibly_sensitive,created_at,lang,tweet_id,type
a hailee e a florence nos bastidores de black widow e hawkeye são tudo❤ https://t.co/Wjw5dXwvZa,False,2021-11-28T17:13:22.000Z,pt,1465005911978778631,
Comunque Black Widow è veramente una cagata di film,False,2021-11-28T17:13:22.000Z,it,1465005910259077124,
"80. Black Widow

Meh. Muy meh en todos los aspectos, tampoco es mala con ganas es simplemente aburrida, la trama es simple de cojones y los personajes intentan tener carisma y apenas el ruso cuyo personaje es ser muy ruso la tiene. El villano es bastante cutre. https://t.co/RKND4f7C1a",False,2021-11-28T17:12:21.000Z,es,1465005654243000322,replied_to
"@ScreenSaversPod Shang-Chi
Christmas Vacation
Elf
Ghostbusters: Afterlife
Black Widow",False,2021-11-28T17:11:32.000Z,en,1465005451075100676,replied_to
Fun Fact: The very first Black Widow trailer released on Natasha's Birthday😭😭😭😭😭 https://t.co/hK8uoEaPRJ,False,2021-11-28T17:11:02.000Z,en,1465005324360900612,
"@soansiosa allora (non sono in ordine)
iron man 3, thor ragnarok, guardiani della galassia, avengers infinity war e black widow",False,2021-11-28T17:10:44.000Z,it,1465005248767041542,replied_to
Captain america wasn’t that great until he picked up molgnir. He was just a male black widow with a shield https://t.co/9tQi729RnZ,False,2021-11-28T17:10:05.000Z,en,1465005084681674767,quoted
"no comunque quando ho visto black widow mi sono arrabbiata con mia mamma per avermi chiamata elena e non yelena,,, poi qua su tuider mi chiamate tutti yelena MA IO NON VI HO DATO IL CONSENSO ILKEGALI",False,2021-11-28T17:08:11.000Z,it,1465004605578825733,
@AnimeLegendFN You forgot black widow inferno siege strike skins freestyle and p1000,False,2021-11-28T17:07:20.000Z,en,1465004395440087046,replied_to
@justinenantale2 What do you expect from a black widow?,False,2021-11-28T17:05:41.000Z,en,1465003977733550084,replied_to
@cultsroberts black widow,False,2021-11-28T17:05:37.000Z,en,1465003960079630336,replied_to
Jon Gosselin hospitalized bite from venomous spider (not Kate/black widow) https://t.co/y2tIj9rqvL,False,2021-11-28T17:04:34.000Z,en,1465003698543738882,
un balazo duele menos que los primeros 17 minutos de black widow,False,2021-11-28T17:03:49.000Z,es,1465003508181184523,
@nicolevfxx He’s gonna post selfie’s saying “anyone seen Black Widow”,False,2021-11-28T17:02:07.000Z,en,1465003079728873480,replied_to
#Marvel #Avengers #IndinityWar #Titan Hero Series Black Widow 12 inch #figure #toy #doll #comics #movies https://t.co/hVwcQkJGr5 via @CindyBearsDen https://t.co/9kGCDhjnjT,False,2021-11-28T17:01:14.000Z,en,1465002856210173952,
"5. Black Panther
6. Black Widow
7. Cable
8. Cannonball https://t.co/r1v8uF3QZk",False,2021-11-28T16:59:29.000Z,en,1465002415975927818,replied_to
idgaf if black widow was a bad movie i’m watching it cause she’s my favorite out of all the avengers since i was 7 and i will convince myself it’s an spectacular movie and watch it over and over again,False,2021-11-28T16:58:45.000Z,en,1465002233318166529,
natasha romanoff black widow fancam edit fc camera roll yelena belova mcu scarlett johansson florence pugh https://t.co/NU4Sp12Nsg,False,2021-11-28T16:58:24.000Z,en,1465002147116892165,quoted
"W beneran marathon marvel dan ninggalin skripsi??!!! Sadar dann😭😭😭😭
*Masii ada black widow, venom, wanda vision🥲🥲

https://t.co/ARIJwHqEHA",False,2021-11-28T16:58:03.000Z,in,1465002058998640646,
natasha romanoff black widow fancam edit fc camera roll yelena belova mcu scarlett johansson florence pugh  https://t.co/E0fhrF6ks3,False,2021-11-28T16:58:01.000Z,en,1465002048525582338,
@KaylaChowShow Black Widow in bed https://t.co/Yx2mPzJ24u,False,2021-11-28T16:56:25.000Z,en,1465001645096378372,replied_to
Full Movie Download Black Widow (2021) &gt;&gt; https://t.co/8vAu4EscUp https://t.co/fjw7hhTQsW,False,2021-11-28T16:55:34.000Z,en,1465001430406729729,
"Album a day 68.
Focus on the past 5 by windings
Small Irish band that were supporting for bell X1 last night. 
Not actually a bad record. Worth a listen. Highlights were the ground and breathe in. Black widow was a bit annoying.
6.5/10",False,2021-11-28T16:55:12.000Z,en,1465001338270539782,
not to be me but.... even better than black widow KSXJSJXJSJX,False,2021-11-28T16:52:12.000Z,en,1465000586391146500,replied_to
Check out this item in my Etsy shop https://t.co/xIrkMmH1GF,False,2021-11-28T16:48:58.000Z,en,1464999773203742726,
"Tenéis infravaloradisima la película de Black Widow😍. La mejor escena post créditos, si es",False,2021-11-28T16:48:27.000Z,es,1464999639246065668,
black widow a piada https://t.co/KPA3jv3g9J,False,2021-11-28T16:48:09.000Z,pl,1464999565988409348,quoted
@here_forOt5 Anche perché vorranno evitare che succeda lo stesso casino di Black Widow ahahah,False,2021-11-28T16:48:09.000Z,it,1464999563744395265,replied_to
¿Quién es Natasha Romanoff/Black Widow? https://t.co/b9zKcQaenL #BlackWidow #28Nov,False,2021-11-28T16:46:22.000Z,es,1464999115012689923,
"@jceyragrsndhya seru banget eternals😳 kalau ada agency marvel seru juga kali ya wkwk ntar ct nya captain america, black widow, scarlett, thor dkk wkwk",False,2021-11-28T16:46:10.000Z,in,1464999066090176513,replied_to
Ma il making of di Black widow comincia con Iron Man 2 ma che siete matti ao https://t.co/55vTEyBexT,False,2021-11-28T16:46:06.000Z,it,1464999051754184708,
black widow didn't deserve to be an experimental pandemic era movie,False,2021-11-28T16:44:44.000Z,en,1464998704889606144,
black widow https://t.co/OszZaTWmPE,False,2021-11-28T16:44:14.000Z,en,1464998581656440837,quoted
"Estoy lejos de ser fan de Black Widow, es una película ""ok"" y ya, pero... ¿Decir que se copia de Winter Soldier?

Me pregunto qué película vieron ustedes porque la que yo ví está lejos de ser eso lmao https://t.co/mLNQhPbkT5",False,2021-11-28T16:43:29.000Z,es,1464998391247777792,quoted
"If you want to see more Ginger in Noir, you can see her in Black Widow and Storm Warning. Hopefully, these will be shown on #NoirAlley #TCMParty #TightSpot https://t.co/AQNiaq6Uhj",False,2021-11-28T16:43:16.000Z,en,1464998338101661706,
Now playing on TGM Radio: Iggy Azalea - Black Widow - https://t.co/gAviod0r0B,False,2021-11-28T16:43:11.000Z,en,1464998313887944714,
@HannaOnPrime The last season was able to do the black widow plot a 1000 times better than black widow,False,2021-11-28T16:41:41.000Z,en,1464997937256169477,replied_to
and bucky will forever be captain america's sidekick in the movies and black widow's boyfriend in the comics https://t.co/HCHFNHfeAq,False,2021-11-28T16:41:35.000Z,en,1464997913877172233,quoted
My Black Widow ⧗ Watching Photo Diary~ 11⧗29⧗21 https://t.co/6DADnVQgzJ,False,2021-11-28T16:41:17.000Z,en,1464997837247180803,
I finally watched black widow,False,2021-11-28T16:40:53.000Z,en,1464997739050287110,
@packblanther is Shang Chi free on Disney+ or is that something paid for like black widow?,False,2021-11-28T16:39:32.000Z,en,1464997398741192708,
"@ederlzpz117 Te recomiendo ver los episodios, ¿viste Black Widow?",False,2021-11-28T16:39:13.000Z,es,1464997315530432514,replied_to
@MarvelStudios @KevinfeigeMCU Let's add Black Widow to the same scenario as well.,False,2021-11-28T16:37:46.000Z,en,1464996952819523595,replied_to
@heyjenbartel Are you opening shop soon? Are you still selling Black Widow &amp; Wonder Woman pieces from last year or has it changed? Or keeping the shop closed until you're finished w certain project cause some ppl are.. very enthusiastic in asking about it? Hope you're doing well!,False,2021-11-28T16:37:36.000Z,en,1464996909936959488,
finally watched black widow today... nat and yelena my loves 😞💔,False,2021-11-28T16:36:16.000Z,en,1464996573490950152,
I love a marvel movie black widow good so far,False,2021-11-28T16:33:54.000Z,en,1464995977513914368,
"@carcass_marcus Nightwing &amp; Bill, honorary mention to Black Widow and God Country, those two books rock too",False,2021-11-28T16:33:32.000Z,en,1464995889123004423,replied_to
#ParaVencerAThanos Contamos Con La Voz de @rosalbasotelo_ Como Natashsa Romanoff/Black Widow  En Avengers: Infinity War de @MarvelLATAM Esta Noche 9:00 PM Por @AztecaSiete @Azteca También Disponible Junto Con Black Widow En @disneyplusla https://t.co/IlzOpQMh3L,False,2021-11-28T16:32:50.000Z,es,1464995710038798336,
"@SketchRodney No no, its a black widow",False,2021-11-28T16:31:24.000Z,en,1464995348355506178,replied_to
"@AnneComics I think with Clint it's the fact his skills were alluded to by Black Widow. Was mentioned as being Fury's eye... was all the ""training"" bros needed. 
Kate is EVERY SINGLE one of us if we had wealth, and witnessed a non-super power person own aliens with arrows.
#KatefortheWin",False,2021-11-28T16:31:18.000Z,en,1464995324359892997,replied_to
ponian dr strange cn black widow y eternals https://t.co/XcfVQbcPVG,False,2021-11-28T16:30:51.000Z,en,1464995213273972737,quoted
@IVEGotNoBillls wee woo and black widow slayage RIGHT https://t.co/e0RTscxw2j,False,2021-11-28T16:29:18.000Z,en,1464994820322205700,replied_to
@vexwerewolf This is what black widow's character has been leading up since her introduction though.,False,2021-11-28T16:29:11.000Z,en,1464994793780617223,replied_to
@Chris95249 Florence Pugh underrated ( yelena from black widow),False,2021-11-28T16:28:04.000Z,en,1464994512179273730,replied_to
"New #Avengers wishlist: Captain America &amp; Winter Soldier, Hawkeye (Kate), Spectrum, Shang Chi, Patriot (hinted at), alt universe Black Widow (hinted at, strongly). Vs multiple versions of Kang because Jonathan Majors!",False,2021-11-28T16:28:04.000Z,en,1464994509998096390,
"@Luiz_Fernando_J As predicted, Eternals passed both Shang Chi and Black Widow’s international numbers !",False,2021-11-28T16:27:17.000Z,en,1464994312530415625,replied_to
Scarlett Johansson 🤤 her with red hair in Black Widow https://t.co/vZXyFad0te,False,2021-11-28T16:26:07.000Z,en,1464994021449912332,
it’s good that black widow died and it should’ve been done earlier. the only one done dirty by Endgame was Phil Coulson. https://t.co/vXXXJ0dHry,False,2021-11-28T16:22:47.000Z,en,1464993183650263060,quoted
"@ponettplus I don't think anyone can make the argument that any of the changes to Faye's or Gren's character weren't a product of political correctness without their brains leaking out of their ears. They turned Faye into Black Widow, and Gren into a sassy NB drag queen with zero depth.",False,2021-11-28T16:21:03.000Z,en,1464992747471921167,replied_to
I always find it strange to think for Black Widow’s delayed release changed the meaning of an entire scene. Red Guardian would have just sounded like an old man telling tall stories if released on time but instead Falcon &amp; Winter Soldier released first and so we know there’s a,False,2021-11-28T16:20:47.000Z,en,1464992676642758659,
en que andará mi black widow favorita claire voyant??,False,2021-11-28T16:18:40.000Z,es,1464992147476598784,
Man I missed her as black widow https://t.co/Vuo8ewXg4U,False,2021-11-28T16:18:22.000Z,en,1464992072558018562,quoted
"@Asiaa560907 JA WLASNIE Z BLACK WIDOW BIORE,A Z END GAME TO MOZE KIEDYS BO CENA ZA PRZESYLKE MNIE PRZERASTA",False,2021-11-28T16:17:41.000Z,pl,1464991899325026315,replied_to
@lokiislit pretty sure i didn't do black widow move 🤨 HAHAHAHA,False,2021-11-28T16:16:45.000Z,en,1464991664959807491,replied_to
@arbuzek_ WZIĘŁAM Z END GAME A Z BLACK WIDOW KUPIĘ JAK BĘDĄ JAKIEŚ PIENIĘDZE HAHA,False,2021-11-28T16:16:32.000Z,pl,1464991607799918608,replied_to
Black Widow Kicks Ass: https://t.co/qzjj59nkqI,False,2021-11-28T16:16:07.000Z,en,1464991504267718662,replied_to
berasa ikut merasakan kesedihan Barton karena kehilangan sosok Ironman dan Black Widow.,False,2021-11-28T16:15:29.000Z,in,1464991343306952708,
@WeeGingerScot Black Widow,False,2021-11-28T16:14:46.000Z,en,1464991163052699656,replied_to
jacob could do black widow but scarlett johansson couldnt do sweet voice from the boyz https://t.co/8438UKLxxB,False,2021-11-28T16:14:03.000Z,en,1464990983876005888,quoted
"@sinidesis Personalmente mi mood para verlas es solamente esperar acción y algunos chistes (que ni tan buenos son). No he visto chan chi ni eternals pero black widow es bastante regular, las series creo que tienen mejor calidad que las propias pelis",False,2021-11-28T16:13:49.000Z,es,1464990926703521793,replied_to
kate doing the iconic black widow move who cried (me),False,2021-11-28T16:13:47.000Z,en,1464990918780596236,
"@WidowLethal , la famosa black widow.",False,2021-11-28T16:13:38.000Z,en,1464990878615941127,
Chris Evans and Scarlett Johansson with little fans of captain America and the black widow https://t.co/zOX1jrZgYT,False,2021-11-28T16:13:31.000Z,en,1464990848492486661,
I sense that Black Widow is a thing I’ll only watch once,False,2021-11-28T16:13:07.000Z,en,1464990747321671684,
"@kennagq Surely, ‘Hawkeye’ cannot be worse than ‘Black Widow,’ no?",False,2021-11-28T16:12:39.000Z,en,1464990633370734602,replied_to
logan called me his own personal black widow and I have never felt such love,False,2021-11-28T16:10:58.000Z,en,1464990208391368706,
finally watched black widow yesterday omg it was sooo good,False,2021-11-28T16:10:40.000Z,en,1464990132558340106,
@admiringpta @TheChromaticano @FilmUpdates Me talking about black widow,False,2021-11-28T16:08:33.000Z,en,1464989602133991425,replied_to
she could’ve been black widow and that’s the hill I’ll die on https://t.co/p9hFI1Ynxe,False,2021-11-28T16:06:46.000Z,en,1464989152999526405,quoted
"Best comic book movies of 2021(so far)

1. Zack Snyders JL
2. Shang Chi
3. Venom 2
4. The Eternals 
5. Black Widow 
6. The Suicide Squad",False,2021-11-28T16:06:32.000Z,en,1464989091498536960,
"@natureofwires @artefaktorradio Nice! looks like ""Black Widow""! Can't wait to hear it 👍",False,2021-11-28T16:02:02.000Z,en,1464987961137713155,replied_to
23. black widow - this woman owns my heart. she always had. i’m so so happy he found her definition of home. she deserved the best and watching it makes me calm down especially after endgame. long live natasha romanoff 🤍,False,2021-11-28T16:01:21.000Z,en,1464987787636183049,replied_to
"@Offtha_Ratrace @redead_v2 @ManMilk2 Pretty sure that's meant to be Betty Ross, not Black Widow.",False,2021-11-28T16:00:49.000Z,en,1464987654651400194,replied_to
"Black Widow- Has a chilling beginning, all the stuff in the middle with the family is great, the ending could have been better (felt very easy to beat the bad guy). And we could have seen more from Taskmaster. I appreciate its #MeToo themes. Yelena &amp; Alexei are great throughout.",False,2021-11-28T16:00:48.000Z,en,1464987647882010628,replied_to
"ᅠᅠ
ㅤㅤ〝 pero algunas personas no ven eso , eres la gran black widow. 〞
ᅠᅠ https://t.co/Kxqr7xxeXM",False,2021-11-28T16:00:44.000Z,ko,1464987632287592453,quoted
Just finished Black Widow. Guess I will start Hawkeye tomorrow.,False,2021-11-28T15:58:23.000Z,en,1464987041637154817,
not me watching black widow again,False,2021-11-28T15:55:34.000Z,en,1464986331759611910,
@eavoss Could Lucky the pizza dog be Yelena Belova’s dog from the post credit scene of Black Widow?,False,2021-11-28T15:53:42.000Z,en,1464985863163625484,
"We watched Black Widow finally this weekend. I liked it. I did not care for the look of the Taskmaster though. Too shiny. 
We started Hawkeye as well. Solid so far.",False,2021-11-28T15:52:00.000Z,en,1464985435550195717,
