text,lang,possibly_sensitive,tweet_id,created_at,type
"But hey,,,Javid and Johnson say carry on with Christmas! #Omicron
 https://t.co/nrHyXSD9PM",en,False,1466145969062436871,2021-11-24 20:43:33+00:00,
"@NigelAn84538720 @virginmedia What they don't want is for us all to get along and agree with each other.
Imagine that. We would storm parliament.
Covid, BLM, climate change, all contrived to drive a wedge.",en,False,1466145968714358786,2021-11-24 20:43:33+00:00,replied_to
Symptomatic COVID-19 testing should be free and readily accessible to all Ontarians - but it does not belong in drug stores. Sign the petition calling on Doug Ford to keep our pharmarcies safe. #ONPoli https://t.co/dtLgp5b6JJ via @leadnowca,en,False,1466145965316919305,2021-11-24 20:43:32+00:00,
@lucasinutilismo 1mesinho e plau as 800 horas de trabalho por dia pra criar a vacina contra o covid foi pra casa do krl,pt,False,1466145965023408131,2021-11-24 20:43:32+00:00,replied_to
"Com a pandemia de Covid-19, muito pouco tem se falado sobre a dengue. Aqui em SP por ex, em junho de 2021 já tinha o triplo de casos q em 2020.

Fiz uma publi na outra rede mt legal sobre os cuidados pra evitar a proliferação. Da uma olhada lá e se cuida.
https://t.co/mQSu56Dagk",pt,False,1466145964922744840,2021-11-24 20:43:32+00:00,
"#COVIDIOT …
Lola Marois craint que son compagnon, Jean-Marie Bigard, soit atteint du COVID-19 https://t.co/g5wg2LuKYP via @24matins",fr,False,1466145964411035660,2021-11-24 20:43:32+00:00,
"Proud to have been named a Finalist in three categories at the @LEAwardsUK Learning Excellence Awards.

🏆 Covid-19 Response

🏆 HR &amp; Talent

🏆 In-house Team

Great recognition of our CPD offer, Apprenticeship + Kickstart Programmes &amp; innovative approach

https://t.co/Y3uFVIb46K https://t.co/vPcGXehHZh",en,False,1466145963966406660,2021-11-24 20:43:32+00:00,
"Qui pour défendre encore le Covid Safe Ticket, de plus en plus critiqué? https://t.co/CpClhErMwi",fr,False,1466145963207180313,2021-11-24 20:43:31+00:00,
"On going Student Free Covid-19 Vaccinations continues, there's still time to get vaccinated! Please read flyer for more information. https://t.co/s8KExUAEXz",en,False,1466145963035148288,2021-11-24 20:43:31+00:00,
@ECOilersGal Oh my uncles had to do this when they came back from Mexico in the spring! I believe they had to stay at the hotel airport until their COVID test came back negative. But they were staying in Toronto so not sure if that mattered?,en,False,1466145962775171078,2021-11-24 20:43:31+00:00,replied_to
"My stocks are tanking, can we just grow up and stop worrying about COVID?",en,False,1466145961508544518,2021-11-24 20:43:31+00:00,
@13Michigander @KatiePavlich They guess unless a genome sequenching test was done which isn't likely. https://t.co/obRgeYRUgQ,en,False,1466145960497606659,2021-11-24 20:43:31+00:00,replied_to
Literally has to be the covid jabs tf . https://t.co/TcEf3yElub,en,False,1466145959944105991,2021-11-24 20:43:31+00:00,quoted
"Michigan reports 16,530 new COVID-19 cases, 358 deaths over 2 days https://t.co/sCI6xpVpXX",en,False,1466145959751028741,2021-11-24 20:43:31+00:00,
"Like Ontario, Sask is adding new COVID laws that aren't needed. Governments love to take advantage:

""Morgan said the changes don’t come in response to any particular legal challenge.""

https://t.co/76KOdVAXTz",en,False,1466145959314804740,2021-11-24 20:43:31+00:00,
"@RufusSG @B88Kat @leoniedelt @BallouxFrancois @james_e_baldwin The thing that really did for me was when covid, lockdown etc made its way into fictional TV and radio shows, even the sodding Archers. It made it seem like it wasn’t just a passing thing and was the new normal. And it continues to feel like it is.",en,False,1466145958887145475,2021-11-24 20:43:30+00:00,replied_to
在COVID-19大流行病的掩盖下，家庭暴力的崛起 https://t.co/KlyiYIqfzX,zh,False,1466145958199271430,2021-11-24 20:43:30+00:00,
'The former president was suggesting people inject bleach': Psaki smacks down Doocy over COVID deaths https://t.co/PhEN0YiyIk,en,False,1466145957989519373,2021-11-24 20:43:30+00:00,
"@UNICEF @TheLancet Exactly after one year to it: @TheLancet publishes the possible air based transmission of Covid-19 !!

So Jan 2020 to Apr 2021, world took 14 months to declare Covid-19 is airborne !!

Situation in 3rd world:

SA : 1.5 M
India : 15 M
Brazil : 14 M
https://t.co/bhWthcYxuZ",en,False,1466145957293092864,2021-11-24 20:43:30+00:00,replied_to
"@JerasIkehorn My 3rd Moderna Booster shot side effects.

- Fever
- Body Aches
- Headache
- Lost of appetite

But all of that went away after 24 hours

Had my booster shot 11/29/2021

All else everything returned back to normal today

I’m feeling much better and knowing I’m protected from Covid",en,False,1466145956878069765,2021-11-24 20:43:30+00:00,replied_to
"Don’t Risk Getting COVID-19 AND the Flu! Get your flu shot ASAP if you haven’t already. Protect yourself, your loved ones, and those around you. Here’s how you can find the closest vaccines around you: https://t.co/YgJ4or7GIN https://t.co/VxZTfCz9HR",en,False,1466145956819263488,2021-11-24 20:43:30+00:00,
"@jimcramer The one good thing about COVID is that we now know who the closet authoritarians are. Enjoy the indefinite string of boosters, Jim!",en,False,1466145956802539523,2021-11-24 20:43:30+00:00,replied_to
"@LabordeSheila As Fauci said today, only certain circumstances are they being tested. When are the American people gonna wake up and realize they're being scammed with this whole covid lie?",en,False,1466145956521332739,2021-11-24 20:43:30+00:00,replied_to
COVID test negative. 🙌🏽,en,False,1466145956416659458,2021-11-24 20:43:30+00:00,
"@IsabelOakeshott It could be due to global warming or COVID, not sure.",en,False,1466145956399915013,2021-11-24 20:43:30+00:00,replied_to
@mono_trader Bad news affects overall conditions. They should be on top of this COVID non sense by now. Everybody is frustrated to the max.,en,False,1466145955502333953,2021-11-24 20:43:30+00:00,replied_to
"My housemate has COVID, probably the #Omarion variant. 
Which means I have to learn to break-dance again to fight it off #YouGotServed https://t.co/HDppEwlh7y",en,False,1466145955280044042,2021-11-24 20:43:30+00:00,
"""It is time to accept the fact that most people acquire SARS-CoV-2 by breathing in contaminated air. Window opening is a start, but it is not a panacea for covid-19 or, for that matter, any other airborne viruses in the 21st century.""
@Orla_Hegarty 

https://t.co/biGV2CIrta",en,False,1466145954889928706,2021-11-24 20:43:29+00:00,
"@GOPChairwoman Dear Ms. Ronna McDaniels, if you recall Dr. Fauci was on the same position with Trump being president, immigrants are not spreading the virus, not getting vaccinated is the cause of fatalities of covid, please remember that https://t.co/znDzGU1bfK",en,False,1466145954772312065,2021-11-24 20:43:29+00:00,replied_to
"@TeamGivingCom Oh this would be wonderful! Covid really screwed up finances &amp; job security. Working, part time @libertyuonline and mom to an 11 year old boy 🤩🎁🎄🤞🏽",en,False,1466145954659250181,2021-11-24 20:43:29+00:00,replied_to
"@MetroUK Such a powerful story. I understand because a year ago I was undergoing chemo for #breastcancer . I beat it due to early detection during Covid.
Like Tim, I didn’t want to be defined by cancer so I worked through chemo. 
Support cancer research!",en,False,1466145954470449158,2021-11-24 20:43:29+00:00,replied_to
Vaccinated people spread covid just the same as unvaxxed you’re really showing us how clueless you are with silly childish tweets like this insulting me won’t change the fact you’re clueless on the facts https://t.co/AxpKgH64B6,en,False,1466145953266778123,2021-11-24 20:43:29+00:00,quoted
Wearable Fitness Trackers Could Detect COVID Before You Do https://t.co/21FjreDysr via @medscape,en,False,1466145952662798343,2021-11-24 20:43:29+00:00,
@Photo59Smart @TheEliKlein @ThomasEWoods Tell me how polio and Covid infections compare in children,en,False,1466145951731662853,2021-11-24 20:43:29+00:00,replied_to
@MikeReiss Dugger better be OK. Players should not be getting covid at this point.,en,False,1466145950158700547,2021-11-24 20:43:28+00:00,replied_to
O S Kyle Dugger ficou de fora do treino de hoje já que o time aguarda uma possível situação de covid-19 relacionada com o atleta. (@FieldYates),pt,False,1466145949814771720,2021-11-24 20:43:28+00:00,
https://t.co/uLndrAkPA2,und,False,1466145948359442440,2021-11-24 20:43:28+00:00,replied_to
@Tragiicomedy @amcelha3 @wilescape @GlennCarr6 @6lennybravo @4Clearsky @JohnDublin10 @Narvuntien @kjfphoto @CrispyCX @BubbasRanch @Gordon_DHG @try2golf @TWTThisIsNow @jimdtweet @Kenneth72712993 @Moderna5G_666 @sandcastle1975 @IngersolRobert @OscarsWild1 @BolzmannMichael @rln_nelson @HalBrow68884227 @AristotleMrs @BigRakaDoc @chimera414 @k_b_lvi @Stephen04880258 @GuyGadboisGuyG1 @thisisnothappen @basil_ireton @The_Ouroboros__ @DavidTaylorYork @DawnTJ90 @keithamccluskey @EricWil06256732 @wildweatherdan @robhon_ @ejwwest @covid_parent @Canadianworker2 @IanDJbrown2 @dan613 @Boeing74 @oakden_wolf @RobMeekel @25_cycle @sunsnowflowers @BridgetHolmstro @rockandroll432 “Do as we say not as we do” say they!!,en,False,1466145947507834882,2021-11-24 20:43:28+00:00,replied_to
"@HFEC282Y Avec ce niveau de grand n'importe quoi ,je suis même prêt à tester la saignée si je choppe le Covid !",fr,False,1466145947147190278,2021-11-24 20:43:28+00:00,replied_to
@StephenM Your grandmother would have benefited from this instead she died of Covid!  You are Heartless Nosferatu,en,False,1466145947063361537,2021-11-24 20:43:28+00:00,replied_to
Receiving the COVID-19 is a way to help your immune system build protection against the coronavirus. #COVID19 #COVID19Vaccine #COVID19variant https://t.co/kpliE2tVpE,en,False,1466145946077597698,2021-11-24 20:43:27+00:00,
@INVESTMENTSHULK Covid cops? And some Americans are begging for communism. You have no idea what we are in for.,en,False,1466145945842851841,2021-11-24 20:43:27+00:00,replied_to
@jossboss35 @TheePurity I've had at least one family member die from COVID. I don't want to go there. I encourage EVERYONE who can to get the vax. The vax is WAY less dangerous than the disease. When did people get so damn stupid?,en,False,1466145945465282565,2021-11-24 20:43:27+00:00,replied_to
NEWSWIRE: Kyle Dugger Missed Wednesday’s Patriots Practice As Team Awaits COVID Testing https://t.co/RpgxrFuB2O,en,False,1466145945326862346,2021-11-24 20:43:27+00:00,
"@Rant_and_raver @EwartDanny @YannyMack Cold virus, 99.9%+ survival rate in most age groups. Covid vaccines don't prevent transmission. You're in a cult, turn off the TV.
https://t.co/llNVJIPEaA",en,False,1466145944689385478,2021-11-24 20:43:27+00:00,quoted
"@NaczelnyBezczel @DoRzeczy_pl Testy na Covid 2017 r 
Ok 100 patentów na Covid 
Więc?",pl,False,1466145944538423298,2021-11-24 20:43:27+00:00,replied_to
"COVID-19 live updates: U.S. identifies first case of Omicron, Copping to provide update Wednesday afternoon, Provinces mull expansion of tests for arriving American travellers

#yeg 
https://t.co/nWUbGu55Pw",en,False,1466145944353841155,2021-11-24 20:43:27+00:00,
@finapetter @clinicalthinker @MDixon1973 @JoakimGray @ChelseaFC Again covid causes damages to heart and lungs why will you pretend not to understand that,en,False,1466145944320323585,2021-11-24 20:43:27+00:00,replied_to
"@WHO - https://t.co/oPaMuX9wxa - COVID-19 mRNA vacci... https://t.co/VWx1scd86E via @YouTube - Phizer Vaccine
https://t.co/QdYTqG2WLu - Leaked Pfizer e-Mails Graphene Oxide cover up- https://t.co/DIcdHm79s5 https://t.co/TeXzPWwE5m https://t.co/sfcKsRrVEz",en,False,1466145943250685952,2021-11-24 20:43:27+00:00,quoted
"@brey_fc @GOPChairwoman Lib mantra when cant discuss subject at hand how is it different if someone brings covid on foot over border or flies in,....deflect. Sign of low IQ",en,False,1466145942936170498,2021-11-24 20:43:27+00:00,replied_to
@bhekiz1 @Phatty_Gal Ngisebenza esbhedlela Bheki sengi checkile it’s not covid.,tl,False,1466145942122467331,2021-11-24 20:43:26+00:00,replied_to
im still trying to figure life out and try to be this happy person everyone says i am. trying to make my parents happy has been hard. my friends happy..my teachers happy..its like i got put on the spot this year. and to covid honestly fuck u. thank u for making my year shit.,en,False,1466145941078089728,2021-11-24 20:43:26+00:00,replied_to
@soundamator75 @TomaszK58282415 @ag_krzysztof @Robert32379508 @RafalPiech_ A Covid tak śmiertelny jak Ebola,pl,False,1466145940079886339,2021-11-24 20:43:26+00:00,replied_to
@Caitlin26x Something in these covid jabs and boosters this is no coincidence 👀,en,False,1466145939199078400,2021-11-24 20:43:26+00:00,replied_to
"Merci aux deux meufs positives au covid dans ma classe, j'ai cours en visio pour le reste de la semaine 😎",fr,False,1466145937328427008,2021-11-24 20:43:25+00:00,
@WGR550 Amerks games for Fri and Sat are canceled due to Covid,en,False,1466145936166600706,2021-11-24 20:43:25+00:00,
"Demi bertahan dan bangkit pada masa pemulihan ekonomi akibat pandemi COVID-19, nelayan asal Desa Hamparan Perak, Kabupaten Deli Serdang,  Sumatera Utara yang biasa mencari ikan di perairan Belawan berinovasi dengan memproduksi Ikan Duri asap. 

Selengkapnya:
https://m.antarane...",in,False,1466145935268868097,2021-11-24 20:43:25+00:00,
@TygodnikWPROST Czy była Pani szczepiona przeciw covid-19?,pl,False,1466145935243759616,2021-11-24 20:43:25+00:00,replied_to
Four fliers from ‘at-risk’ countries test positive for Covid-19 at Delhi airport – The Indian Express https://t.co/tssQVNt5n9,en,False,1466145933234774017,2021-11-24 20:43:24+00:00,
"""Ayuso facilitara un test Covid a cada madrileño""
Maaaaaaaal, como siempre, maaaaaaaal!
La semana que viene buzoneará una caja de test Don Emiliano Page, con el logo de la Junta.
Bieeeen, Emiliano, bieeeeennnn!!!",es,False,1466145932668456960,2021-11-24 20:43:24+00:00,
"@wombatk1 @DrZoeHyde No, that is not correct. The 72 hour isolation rule didn’t come into effect until the 28th. Case 5 &amp; 6 landed on the 25th. https://t.co/RBEZczVtZj",en,False,1466145931577815042,2021-11-24 20:43:24+00:00,replied_to
"Co-founder of Christian TV network that was against vaccines dies of Covid-19 
""Under his leadership, Daystar aired repeated baseless anti-vaccine conspiracy theories and claims that vaccines were being used to take freedoms away from Christians.""
...Ooops
https://t.co/ewrhngRdvU",en,False,1466145931359887366,2021-11-24 20:43:24+00:00,
