text,lang,possibly_sensitive,tweet_id,created_at,type,clean_tweet
@eavoss I think we need to take a step back and think about what we KNOW. We know Yelena Belova thinks Hawkeye killed her sister (ending of Black Widow). I think Echo is a RedRoom survivor and she works WITH Yelena aka...White Widow.,en,False,1.46435E+18,2021-11-26T21:57:53.000Z,replied_to,"['belova', 'echo', 'widow', 'work', 'sister', 'back', '(', 'know', 'hawkeye', ')', 'aka', 'ending', 'white', 'redroom', 'think', 'need', 'take', 'black', 'step', 'yelena', 'survivor', 'killed', 'think']"
"Black Widow was a winner from one of my latest polls :)
-
#fortnite #FortniteSeason8 #FortniteCubed #thiccfortnite #fortnitensfw #bigbooty #fortnitehentai #fortniter34 #fortnitephotography https://t.co/SHACMrz9Hg",en,False,1.46435E+18,2021-11-26T21:55:12.000Z,,"['winner', 'widow', 'poll', 'black', 'latest', ')', 'one']"
"@TaquiBox Black Widow,Shangai chi, ahora Eternals ,viene de Fracaso en fracaso Marvel, Ni con toda la prensa comprada , logran meter un taquillazo",es,False,1.46435E+18,2021-11-26T21:55:08.000Z,replied_to,"['en', 'de', 'eternals', 'shangai', 'comprada', 'marvel', 'viene', 'widow', 'taquillazo', 'la', 'meter', 'ahora', 'black', 'toda', 'logran', 'un', 'ni', 'chi', 'prensa', 'fracaso', 'con']"
"Chciałabym obejrzeć Black widow,ale nie jestem gotowa psychicznie #blackwidow",pl,False,1.46435E+18,2021-11-26T21:54:23.000Z,,"['gotowa', 'ale', 'black', 'chcialabym', 'jestem', 'nie', 'obejrzec', 'widow', 'psychicznie']"
@spideysnat me in target spotting a black widow DVD,en,False,1.46435E+18,2021-11-26T21:53:45.000Z,replied_to,"['dvd', 'spotting', 'target', 'black', 'widow']"
Hawkeye dizisini izledim ve beklediğimden çok daha fazla sardı yani. :) Tiyatro sahnesinde clintin Black widow oynayan kişiyi görüp hüzünlenmesi peki... :(,tr,False,1.46435E+18,2021-11-26T21:52:54.000Z,,"['fazla', 'daha', 'kisiyi', 'tiyatro', 'yani', 'widow', 'izledim', '(', 'dizisini', 'hawkeye', 'sahnesinde', 'gorup', ')', 'huzunlenmesi', 'peki', 'sardi', 'oynayan', 'cok', 'black', 'clintin', 'bekledigimden']"
Red Guardian Marvel Poster A3 Black Widow Alexei Alanovich Shostakov  #blackwidow #poster #redguardian #33 https://t.co/lexOYBwHZt https://t.co/FUa9iwWmfR,en,False,1.46435E+18,2021-11-26T21:52:00.000Z,,"['shostakov', 'guardian', 'poster', 'a3', 'alexei', 'black', 'red', 'alanovich', 'marvel', 'widow']"
Se murió black widow y el país se fue a la mierda desde entonces ustedes fíjense,es,False,1.46435E+18,2021-11-26T21:51:59.000Z,,"['se', 'murio', 'fue', 'la', 'ustedes', 'desde', 'el', 'black', 'fijense', 'pais', 'entonces', 'mierda', 'widow']"
@jtrebach There was a question about black widow venom on my neuro boards!,en,False,1.46435E+18,2021-11-26T21:51:24.000Z,replied_to,"['neuro', '!', 'board', 'venom', 'black', 'widow', 'question']"
@kelly_knox @Hectorisfunny Disney + has turned my dad of all people into an MCU nerd and it's fantastic. I don't have Disney + and all during thanksgiving he kept asking if I'd seen Hawkeye yet and how much he loved Shang Chi and Black Widow. I was not expecting this.,en,False,1.46435E+18,2021-11-26T21:51:10.000Z,replied_to,"['dad', 'turned', 'nerd', 'loved', 'thanksgiving', 'knox', 'disney', 'yet', 'widow', 'hawkeye', 'would', 'expecting', 'asking', 'fantastic', 'mcu', 'shang', 'kept', 'black', '+', 'seen', 'much', 'people', 'chi', 'I']"
@badgalTG Looking like a sexy ass Avenger. The real Black Widow. Lol.,en,False,1.46435E+18,2021-11-26T21:48:47.000Z,replied_to,"['like', 'lol', 'as', 'black', 'real', 'looking', 'avenger', 'sexy', 'widow']"
"Can't really get aggravated with more Black Widow, especially because they tend to do some really cool shit with her solo pictures like this. https://t.co/dVJjF4rU8m",en,False,1.46435E+18,2021-11-26T21:48:24.000Z,,"['picture', 'aggravated', 'like', 'not', 'shit', 'cool', 'solo', 'really', 'especially', 'can', 'black', 'get', 'widow', 'tend']"
@canthandlehoff Number 3 doesnt get enough credit. I still think it's good and I cant believe a young black widow is in it.,en,False,1.46435E+18,2021-11-26T21:48:20.000Z,replied_to,"['enough', 'good', 'credit', 'believe', 'not', '3', 'widow', 'still', 'number', 'can', 'black', 'young', 'get', 'think']"
Black Widow is one of the most mediocre MCU movies in existence. https://t.co/QvuhpAWiHh,en,False,1.46435E+18,2021-11-26T21:46:07.000Z,quoted,"['mcu', 'movie', 'widow', 'existence', 'black', 'mediocre', 'one']"
"BLACK WIDOW 2010, ISSUE ONE https://t.co/OazuOJNDTV",en,False,1.46435E+18,2021-11-26T21:45:46.000Z,,"['2010', 'widow', 'issue', 'black', 'one']"
currently in a park bathroom fighting demons with a black widow next to me,en,False,1.46435E+18,2021-11-26T21:45:23.000Z,,"['currently', 'demon', 'park', 'bathroom', 'fighting', 'black', 'next', 'widow']"
"Everything Marvel related so far this year with exception of ""Black Widow"" or "" Loki"" and I haven't watched the first episode of ""Hawkeye"" yet, but my favorite hero would have to be Captain America. https://t.co/4tiSphAXdN",en,False,1.46435E+18,2021-11-26T21:42:02.000Z,quoted,"['favorite', 'captain', 'year', 'yet', 'marvel', 'widow', 'hawkeye', 'would', 'episode', 'related', 'exception', 'black', 'watched', 'everything', 'first', 'hero', 'far', 'america', 'loki']"
depuis que j’ai drop mes photos en rousse on m’a déjà dit 4 fois que j’étais black widow 😳😳 go faire un cosplay,fr,False,1.46435E+18,2021-11-26T21:41:48.000Z,,"['en', 'go', 'a', 'widow', '4', 'm', ""'"", ""j'ai"", 'drop', 'photo', 'deja', 'black', ""j'etais"", 'que', 'un', 'dit', 'depuis', 'cosplay', 'me', 'rousse', 'faire', 'fois']"
Je viens enfin de regarder black widow et oh putain il est trop bien,fr,False,1.46435E+18,2021-11-26T21:41:17.000Z,,"['et', 'enfin', 'de', 'regarder', 'putain', 'trop', 'oh', 'je', 'il', 'est', 'viens', 'black', 'bien', 'widow']"
Catching up on MCU movies with this lil break &amp; why did black widow get hella slander? That shit was good.,en,False,1.46435E+18,2021-11-26T21:40:47.000Z,,"['&', 'good', 'lil', 'movie', 'mcu', 'hella', '?', 'shit', 'slander', 'catching', 'black', 'get', 'break', 'amp', 'widow']"
"Première Séance : Nemo
Dernière Séance : Black Widow
Meilleure Séance : lala land en plein air
Pire Séance : Black Widow (j'ai dormi et je m'en veut)
Vu le plus de fois : /
Plus surprenante : /
Prochaine Séance : ahahahahah https://t.co/NLnuqK8b4I",fr,False,1.46435E+18,2021-11-26T21:39:07.000Z,quoted,"['en', 'air', 'seance', 'de', 'vu', 'surprenante', 'prochaine', 'veut', 'widow', 'land', '(', ""j'ai"", 'plus', 'premiere', ')', 'meilleure', 'dormi', 'derniere', 'le', 'black', ""m'en"", 'pire', 'et', '/', 'ahahahahah', 'lala', 'je', 'plein', 'fois', 'nemo']"
i’m so tired of mcu after endgame and black widow…i’m trying to get myself to watch shang-chi &amp; new hawkeye but i can’t muster the energy to care enough,en,False,1.46435E+18,2021-11-26T21:37:31.000Z,,"['endgame', 'tired', '&', 'enough', 'can', 'new', 'widow', 'trying', 'hawkeye', 'energy', 'mcu', 'shang', 'care', 'muster', 'black', 'watch', 'not', 'amp', 'chi', 'get', 'I']"
2021 – Black Widow returns to their very first 1960s cosplay costume https://t.co/RmHwvAfxBT,en,False,1.46435E+18,2021-11-26T21:36:59.000Z,,"['1960s', 'return', 'first', 'cosplay', 'costume', 'black', '2021', 'widow']"
Black Widow movie was hot garbage https://t.co/D0u7tUhJB9,en,False,1.46435E+18,2021-11-26T21:36:08.000Z,quoted,"['movie', 'garbage', 'black', 'hot', 'widow']"
"Première Séance : sa date 
Dernière Séance : les éternels 
Meilleure Séance : infinity war 
Pire Séance : black widow
Vu le plus de fois : Thor ragnarok
Plus surprenante : endgame
Prochaine Séance : no way home
Séance la plus attendue :no way home https://t.co/u3srG3GxTK",fr,False,1.46435E+18,2021-11-26T21:34:27.000Z,quoted,"['endgame', 'seance', 'de', 'sa', 'vu', 'home', 'surprenante', 'prochaine', 'date', 'widow', 'la', 'plus', 'premiere', 'meilleure', 'derniere', 'le', 'attendue', 'eternels', 'war', 'infinity', 'black', 'ragnarok', 'thor', 'pire', 'fois', 'le', 'way']"
Black Widow has absolutely no actual character development or characterization at all. https://t.co/SbiyC5D5xZ,en,False,1.46435E+18,2021-11-26T21:33:49.000Z,quoted,"['absolutely', 'character', 'actual', 'black', 'characterization', 'development', 'widow']"
"BLACK WIDOW 2020, ISSUE 11 https://t.co/JItuipXldP",en,False,1.46435E+18,2021-11-26T21:32:45.000Z,,"['2020', 'issue', 'black', '11', 'widow']"
"@rosesforhazz Black Widow, TFATWS, Hawkeye + WandaVision, What If",en,False,1.46435E+18,2021-11-26T21:32:29.000Z,replied_to,"['tfatws', 'wandavision', 'black', 'hawkeye', '+', 'widow']"
"Black widow spiders used to make webs across outhouse toilet bowls. People would be bitten in the groin and perineum while using the bathroom late at night. Ouch!

This poor guy was in so much pain that the surgeons opened up his belly, thinking he must have a ruptured ulcer. https://t.co/2il3mPdc1z https://t.co/Jak6Ebm7vh",en,False,1.46435E+18,2021-11-26T21:30:18.000Z,quoted,"['night', 'widow', 'ouch', 'used', 'must', 'bathroom', 'would', 'bowl', 'web', 'thinking', 'bitten', 'poor', 'toilet', '!', 'across', 'make', 'belly', 'perineum', 'black', 'pain', 'using', 'surgeon', 'ruptured', 'outhouse', 'much', 'people', 'ulcer', 'spider', 'late', 'guy', 'opened', 'groin']"
People who ain’t watch Black widow gonna be confused seeing Helena,en,False,1.46435E+18,2021-11-26T21:27:43.000Z,,"['people', 'seeing', 'black', 'watch', 'going', 'helena', 'confused', 'widow']"
"A Black Widow's Film Full Album 482020 - 9112020 ( Written And Produced By HoneyandSmyths )
HoneyAndSmyths HoneyAndSmyths

https://t.co/soFjYJzFKP",en,False,1.46434E+18,2021-11-26T21:26:44.000Z,,"['honeyandsmyths', 'full', '(', '482020', 'album', 'written', 'black', 'film', 'produced', ')', ""'s"", '9112020', 'widow']"
"ayo wtf theres a big ass black widow chillin in a box next to my room

how do i get this guy out without hurting him 🥺",en,False,1.46434E+18,2021-11-26T21:26:00.000Z,,"['ayo', 'wtf', 'box', 'room', 'without', 'as', 'big', 'hurting', 'black', 'guy', 'get', 'chillin', 'next', 'widow']"
@tracklist track cade black widow com a versão da katy?,pt,False,1.46434E+18,2021-11-26T21:22:58.000Z,replied_to,"['katy', 'versao', '?', 'com', 'black', 'track', 'da', 'cade', 'widow']"
When it comes to Yelena in Hawkeye I believe it could be in a final post credit scene that she confront him off course Val told her lies that Clint was responsible for the death of Natasha in Black Widow this info on Yelena being Hawkeye came from The Direct nearly a year ago. https://t.co/RaCk84kWKf,en,False,1.46434E+18,2021-11-26T21:22:53.000Z,,"['credit', 'could', 'post', 'info', 'ago', 'year', 'widow', 'scene', 'believe', 'direct', 'hawkeye', 'came', 'told', 'course', 'final', 'natasha', 'black', 'nearly', 'responsible', 'clint', 'confront', 'death', 'val', 'lie', 'come', 'yelena']"
Black Widow ve Captain America yayınlanmayan video,tr,False,1.46434E+18,2021-11-26T21:22:16.000Z,replied_to,"['yayinlanmayan', 'captain', 'black', 'america', 'video', 'widow']"
Casi lloró con el final que le dieron a Black Widow en What if...?,es,False,1.46434E+18,2021-11-26T21:21:52.000Z,,"['en', 'casi', 'le', 'dieron', 'final', 'el', 'black', 'con', '?', 'lloro', 'que', 'widow']"
"Watched BLACK WIDOW (2021). For all the drama surrounding it, it probably should have been a mini-series, to begin with. They could've bumped up the dramatic impact and the big action bits wouldn't have felt so small. Maybe should've rethought the BorisNatasha-y accents too.",en,False,1.46434E+18,2021-11-26T21:21:45.000Z,,"['maybe', 'dramatic', 'could', 'small', 'bumped', 'rethought', '2021', 'action', 'widow', 'borisnatasha', '(', 'big', 'probably', 'would', ')', 'series', 'surrounding', 'bit', 'accent', 'felt', 'drama', 'black', 'watched', 'begin', 'impact', 'mini']"
black widow https://t.co/thdEypIORG,en,False,1.46434E+18,2021-11-26T21:20:07.000Z,,"['black', 'widow']"
"for such a big movie, the cgi at the end of black widow is shit",en,False,1.46434E+18,2021-11-26T21:17:11.000Z,,"['cgi', 'shit', 'end', 'big', 'movie', 'black', 'widow']"
@OmarsHusband angel are you watching black widow .. 💀,en,False,1.46434E+18,2021-11-26T21:15:45.000Z,replied_to,"['black', 'widow', 'watching', 'angel']"
"@allyft Pardon j'aurais dû mettre un TW Black Widow... c'est ma faute 

Mais oui tu as raison. Tant qu'on pense à elle  elle est toujours là...",fr,False,1.46434E+18,2021-11-26T21:14:41.000Z,replied_to,"['raison', 'pense', ""qu'on"", 'tant', ""c'est"", 'toujours', 'pardon', 'mettre', 'widow', 'est', 'la', 'tu', 'oui', ""j'aurais"", 'black', 'un', 'mais', 'elle', 'du', 'faute', 'tw']"
"@statisticsHS #AdoreYou #HarryStyles

Black widow",en,False,1.46434E+18,2021-11-26T21:12:50.000Z,replied_to,"['black', 'widow']"
"@CatorceCircuit @GhostOpsFN @DonaldMustard Cap. we need iron man, Thor, doctor doom, she hulk, wolverine, captain America, ghost rider, venom, carnage, silver surfer, groot, storm, Deadpool, ant man, black panther, black widow, cable, captain marvel, daredevil, domino, loki, mystique, thanos and star lord.",en,False,1.46434E+18,2021-11-26T21:11:54.000Z,replied_to,"['man', 'groot', 'captain', 'daredevil', 'domino', 'rider', 'widow', 'marvel', 'lord', 'venom', 'panther', 'wolverine', 'surfer', 'star', 'ant', 'deadpool', 'need', 'ghost', 'doctor', 'black', 'doom', 'iron', 'thor', 'storm', 'thanos', 'silver', 'mystique', 'cap', 'hulk', 'carnage', 'america', 'loki', 'cable']"
ho appena finito black widow. questo edit lo vidi un sacco di tempo fa e adesso posso provar dolore nel guardarlo. https://t.co/6YjqMjrr8T,it,False,1.46434E+18,2021-11-26T21:10:07.000Z,,"['posso', 'ho', 'edit', 'sacco', 'widow', 'appena', 'tempo', 'dolore', 'fa', 'provar', 'nel', 'questo', 'guardarlo', 'lo', 'vidi', 'finito', 'black', 'un', 'e', 'adesso', 'di']"
"@farfromrey Rise of skywalker, Black widow and ttg to the movies",en,False,1.46434E+18,2021-11-26T21:09:02.000Z,replied_to,"['rise', 'movie', 'skywalker', 'ttg', 'black', 'widow']"
Happy Black (Widow) Friday! Watch out for the ninja assassins in aisle 18!  #BlackFriday2021 #BlackWidow #MarvelStudios #Marvel #procreate #illustration #ComicArt #illustrationart #comicartist https://t.co/JZoRJqb0qv,en,False,1.46434E+18,2021-11-26T21:08:40.000Z,,"['18', '!', 'ninja', 'friday', '(', 'assassin', 'black', 'watch', 'aisle', ')', 'happy', 'widow']"
"@Dinkeldash After Black Widow, I'm all but done with the MCU.
At least Loki and Wanda vision were good.",en,False,1.46434E+18,2021-11-26T21:08:31.000Z,replied_to,"['done', 'good', 'mcu', 'wanda', 'vision', 'least', 'black', 'loki', 'widow', 'I']"
@swamp_land @heatlamphotdog getting the Dune Timothee Chalamet figure and the Black Widow Florence Pugh figure and the Laura Dern Star Wars figure and the Emma Watson Harry Potter figure together to play Little Women,en,False,1.46434E+18,2021-11-26T21:08:15.000Z,replied_to,"['potter', 'dern', 'together', 'emma', 'little', 'play', 'figure', 'watson', 'widow', 'harry', 'war', 'getting', 'land', 'chalamet', 'star', 'timothee', 'dune', 'black', 'florence', 'pugh', 'laura', 'woman']"
"4 a.m and still watching black widow on disney+
Kapan aing sare goblok betul caki.",en,False,1.46434E+18,2021-11-26T21:07:22.000Z,,"['4', 'disney+', 'kapan', 'sare', 'aing', 'watching', 'still', 'caki', 'black', 'goblok', 'betul', 'widow']"
"I’m on a marvel binge currently, I watched Shang-Chi, Black Widow, Hawkeye, and Wanda Vision all for the first time and I’m in love already",en,False,1.46434E+18,2021-11-26T21:07:14.000Z,,"['time', 'currently', 'wanda', 'vision', 'first', 'shang', 'binge', 'chi', 'love', 'already', 'black', 'watched', 'hawkeye', 'marvel', 'widow', 'I']"
Watching Black Widow and all I want to do is make comments about Rachel Weisz lol,en,False,1.46434E+18,2021-11-26T21:03:52.000Z,,"['lol', 'want', 'make', 'rachel', 'watching', 'black', 'comment', 'weisz', 'widow']"
"I like Sam/Bucky's friendship than Steve/Bucky. The latter just seemed kinda forced. Like we get it. ""They're best friends""
Also, I feel the Black Widow was moreso about Yelena than Nat. https://t.co/oervRcaE24",en,False,1.46434E+18,2021-11-26T21:02:35.000Z,quoted,"['sam/bucky', 'nat', 'widow', 'feel', 'friend', ""'s"", 'also', 'latter', 'kind', 'black', 'friendship', 'steve/bucky', 'like', 'best', 'moreso', 'get', 'seemed', 'yelena', 'forced']"
Were all women merely created evil biologically? Like a black widow?,en,False,1.46434E+18,2021-11-26T21:01:36.000Z,,"['like', 'widow', 'merely', 'black', 'created', 'biologically', '?', 'evil', 'woman']"
play This Free Game: Black Widow Solitaire - https://t.co/j4IuQ0WY9x https://t.co/JtUzV8O65G,en,False,1.46434E+18,2021-11-26T21:00:45.000Z,,"['solitaire', 'free', 'game', 'black', 'play', 'widow']"
"Anya Nadiya Zhivoy (Zod-El) 

“At Some Point, We All Have To Choose Between What The World Wants You To Be And Who You Are.”

-Agent Black Widow
-Born: 2548
-Abilities: espionage, stealth, disguise and infiltration
-Mum: Demi Sirun Zod-El 
-Grandma: Alexandra Hope
+++ https://t.co/XO5QTyfpgT",en,False,1.46434E+18,2021-11-26T21:00:34.000Z,replied_to,"['hope', 'ability', 'espionage', 'disguise', 'born', 'widow', 'stealth', 'infiltration', '(', 'zod', 'grandma', ')', '+++', 'want', 'sirun', 'demi', 'point', 'choose', 'mum', 'black', 'nadiya', '2548', 'world', 'alexandra', 'anya', 'zhivoy', 'el', 'agent']"
the intro sequence in black widow was just filled with trauma,en,False,1.46434E+18,2021-11-26T21:00:02.000Z,,"['trauma', 'sequence', 'black', 'intro', 'filled', 'widow']"
Got called the kool aid man and black widow yesterday,en,False,1.46434E+18,2021-11-26T20:58:25.000Z,,"['man', 'yesterday', 'got', 'kool', 'black', 'aid', 'called', 'widow']"
me after seeing the spolier for nat’s grave in black widow https://t.co/ELvmIp7MyX,en,False,1.46434E+18,2021-11-26T20:58:14.000Z,quoted,"['seeing', 'spolier', 'nat', 'black', ""'s"", 'grave', 'widow']"
finally watching the new black widow film,en,False,1.46434E+18,2021-11-26T20:58:13.000Z,,"['watching', 'black', 'film', 'new', 'finally', 'widow']"
@JalynWasTaken Hawkeye and black widow both are the most boring avengers,en,False,1.46434E+18,2021-11-26T20:57:20.000Z,replied_to,"['black', 'hawkeye', 'boring', 'avenger', 'widow']"
"🎞 black widow
🎶 in my room - insane clown pose",en,False,1.46434E+18,2021-11-26T20:57:17.000Z,replied_to,"['pose', 'room', 'insane', 'black', 'clown', 'widow']"
natasha romanoff fc fancam edit in my room fc black widow fc scarlett johansson fc marvel mcu fc https://t.co/bOjbpCWbdq,fi,False,1.46434E+18,2021-11-26T20:57:16.000Z,,"['romanoff', 'mcu', 'fancam', 'room', 'natasha', 'fc', 'black', 'edit', 'scarlett', 'johansson', 'marvel', 'widow']"
Envie d'écrire une fic avec le même type de relation quand dans Black Widow de Iggy Azalea 👀,fr,False,1.46434E+18,2021-11-26T20:57:01.000Z,,"['type', 'meme', 'de', 'une', 'iggy', 'azalea', 'le', ""d'ecrire"", 'fic', 'avec', 'black', 'envie', 'relation', 'dans', 'widow', 'quand']"
"Aku baru ingat di end game kan black widownya mati, si oon emang... lagi bucin black widow malah mau langsung cepat-cepat nonton end game, nyesek sendiri kan jadinya 😭",in,False,1.46434E+18,2021-11-26T20:56:29.000Z,,"['end', 'bucin', 'kan', 'widow', 'widownya', 'aku', 'lagi', 'langsung', 'si', 'ingat', 'oon', 'nonton', 'mati', 'game', 'black', 'mau', 'cepat', 'emang', 'sendiri', 'jadinya', 'nyesek', 'malah', 'baru', 'di']"
