lang,tweet_id,created_at,text,possibly_sensitive,type,clean_tweet
en,1466150989254336514,2021-11-26 21:03:30+00:00,"Otsego County COVID-19 update for December 1st
https://t.co/fizRNt1tBC",False,,"['county', 'covid', 'otsego', '1st', 'update', '19', 'december']"
it,1466150988574871566,2021-11-26 21:03:30+00:00,@nonelarena una pandemia dov’è si permette di spacciare una gamma ristretta di #vaccino come salute *ché non si sa o non si vuol curare. Ospedali pubblici ridotti a centri #covid * un proliferare di cliniche private che curano il resto.  E la faccia di @lucatelese che si fa chiamare dr.e🤮,False,replied_to,"['private', 'pandemia', '*', 'curano', 'chiamare', 'e', 'dr', 'gamma', 'resto', 'non', 'curare', 'cliniche', 'ridotti', 'come', ""'"", 'spacciare', 'che', 'salute', 'dov', 'proliferare', 'vuol', 'il', 'sa', 'pubblici', 'permette', 'una', 'faccia', 'centri', 'ospedali', 'un', 'di', 'la', 'ristretta', 'fa', 'si']"
en,1466150988436455431,2021-11-26 21:03:30+00:00,@DrSamPage You should just go and count all the money you have made off of covid and leave everyone alone   You are just another elitist,False,replied_to,"['covid', 'made', 'leave', 'elitist', 'everyone', 'another', 'money', 'alone', 'go', 'count']"
en,1466150987475861518,2021-11-26 21:03:29+00:00,"Poor guy..

Main stream media waking up?

Sporty plumber, 26, DIES 12 days after getting Pfizer jab https://t.co/v0JIR0IINR via @MailOnline",False,,"['dy', '?', '26', 'main', 'day', 'plumber', 'guy', 'waking', 'pfizer', 'jab', 'medium', 'sporty', 'up', '12', 'poor', 'stream', 'getting']"
en,1466150987307970566,2021-11-26 21:03:29+00:00,"The woman minding my Nonna’s Bichon Fries’ won’t stfu about long covid, no wonder they pissing everywhere",False,,"['nonna', ""'"", 'covid', 'fry', 'pissing', 'woman', 'long', 'everywhere', 'minding', 'bichon', ""'s"", 'wonder', 'stfu']"
es,1466150986024722444,2021-11-26 21:03:29+00:00,"@infobae ""A partir de ahora TODO va a ser COVID"" guarden este tuit.",False,replied_to,"['todo', 'covid', 'va', 'partir', 'este', 'de', 'tuit', 'ahora', 'guarden', 'ser']"
fr,1466150985810726919,2021-11-26 21:03:29+00:00,"La mondialité, la mondialisation et le covid : #Alexandreduclos #sociologie #oncomprendsmieux
Délavage de cerveau #24 X comme Xi https://t.co/EPEldmzhX0 via @YouTube",False,,"['covid', 'x', 'mondialite', 'xi', 'la', 'mondialisation', 'de', 'cerveau', 'comme', 'delavage', 'et', 'le']"
en,1466150985206841344,2021-11-26 21:03:29+00:00,@dan_withey_ @Gary33249011 @talkSPORT Playing devils advocate here but could this covid vaccine be the next cash cow along with cancer research for the pharma industry?,False,replied_to,"['covid', '?', 'advocate', 'cash', 'cancer', 'could', 'next', 'devil', 'pharma', 'along', 'vaccine', 'cow', 'playing', 'withey', 'industry', 'research']"
en,1466150985173250054,2021-11-26 21:03:29+00:00,"Trump tested positive for COVID-19 the day before an event with Gold Star families who he later blamed for infecting him

https://t.co/RRvTvcqhr2",False,,"['covid', 'infecting', 'family', 'trump', 'blamed', 'later', 'day', 'tested', '19', 'gold', 'event', 'star', 'positive']"
en,1466150984065900550,2021-11-26 21:03:29+00:00,@messymason2021 @beingrealmac So you’re saying even though you can get and transmit covid when vaccinated that we’ll end covid once 100% are vaccinated?  😂😂😂,False,replied_to,"['100', 'covid', '?', 'saying', 'end', '%', 'vaccinated', 'transmit', 'though', 'get', 'even']"
en,1466150983948546059,2021-11-26 21:03:28+00:00,"Hundreds of NYC correction officers to be suspended for failing to meet COVID-19 vaccination deadline

https://t.co/Gzpmf6ro8f",False,,"['correction', 'covid', 'officer', 'nyc', 'failing', 'meet', 'suspended', 'hundred', 'deadline', '19', 'vaccination']"
es,1466150983940063233,2021-11-26 21:03:28+00:00,"@Cecilia_L_Z @JSchmukler Nos vuelven locos,recién salgo de Heathrow,el descontrol es total. Todos apiñados s/distancia,me preguntaron si estaba vacunado (amagué a mostrar el covid pass y me dijeron q no hacía falta)en el medio de mi viaje anularon los antígenos y volvieron al PCR(sin reembolso obvio) hdp",False,replied_to,"['en', 'pcr', 'locos', 'todos', 'falta', 'antigenos', 'viaje', 'mi', 'sin', 'vacunado', 'medio', 'dijeron', 'obvio', 'hdp', 'recien', 'total', '(', 'los', 's/distancia', 'q', 'el', 'z', 'preguntaron', 'descontrol', 'heathrow', 'apinados', ')', 'de', 'mostrar', 'pas', 'vuelven', 'al', 'salgo', 'volvieron', 'no', 'e', 'estaba', 'covid', 'reembolso', 'l', 'amague', 'hacia', 'anularon', 'si']"
es,1466150983860424705,2021-11-26 21:03:28+00:00,"@farmaceuticoac1 Ni supermán, ni flash volaban o se movían tan rápido como el COVID, mejor dicho, si los NO VACUNADOS no se pueden mover porque no vendes ticket, como putas se mueven las variantes de covid por el mundo ???",False,replied_to,"['porque', 'ni', 'dicho', 'ticket', 'movian', 'vacunados', 'la', 'tan', 'los', 'mueven', 'mejor', 'volaban', 'superman', 'el', 'vendes', '?', 'flash', 'de', 'variantes', 'pueden', 'se', 'por', 'rapido', 'covid', 'mundo', 'como', 'putas', 'mover', 'si']"
en,1466150983441002504,2021-11-26 21:03:28+00:00,@DenisBrosnan10 @TomOHanlon17 @rtenews I’m happy out with life unlike you .Maybe forget about covid for a bit and get out for a walk instead of trying to run the country on your laptop or phone. Now happy Xmas to you .,False,replied_to,"['life', 'phone', 'run', 'covid', 'unlike', 'bit', 'walk', 'instead', 'country', 'laptop', 'happy', 'I', 'trying', 'xmas', 'maybe', 'get', 'forget']"
en,1466150982757273600,2021-11-26 21:03:28+00:00,"[cont.] ... and tested positive for COVID-19 on Nov. 29.

The person, a San Fran resident who has not been publicly identified &amp; is self-isolating.

All of the person’s close contacts have been contacted &amp; thus far, all have tested negative for COVID-19. 
#MASKUP &amp; stay safe!!!",False,replied_to,"['[', 'san', '19', 'stay', '!', 'close', 'safe', 'isolating', 'contact', 'person', 'self', 'resident', '29', '&', 'positive', 'cont', 'fran', 'tested', 'thus', ""'s"", 'covid', 'negative', 'contacted', 'nov', 'publicly', 'identified', 'amp', 'far', ']']"
es,1466150982673391628,2021-11-26 21:03:28+00:00,"#EsNoticia 🔴 Primer caso de Ómicron en Estados Unidos identificado en California dijo la agencia federal de los Centros para el Control y la Prevención de Enfermedades.

https://t.co/ilUe6MydOf",False,,"['caso', 'en', 'dijo', 'enfermedades', 'los', 'el', 'primer', 'centros', 'de', 'prevencion', 'unidos', 'omicron', 'agencia', 'california', 'identificado', 'control', 'estados', 'la', 'federal', 'para']"
en,1466150981276733451,2021-11-26 21:03:28+00:00,"@JosefAdd @PatBurkeNY @NYC_stateofmind COVID-19 early treatment: real-time analysis of 1,157 studies

https://t.co/9ptboyHRzj",False,replied_to,"['1', 'treatment', 'covid', 'real', 'time', 'early', '157', '19', 'stateofmind', 'study', 'analysis']"
en,1466150981251604490,2021-11-26 21:03:28+00:00,"‘Since January, I’ve been asked to pray for 50 people who have died,’ following the COVID injection. ‘In the end, what this crisis is about, is the battle between good and evil and what is at stake are souls.’",False,replied_to,"['crisis', 'end', 'good', 'battle', 'died', ""'in"", ""'since"", ""'"", 'evil', '50', 'following', 'people', 'pray', 'injection', 'asked', 'covid', 'soul', 'I', 'january', 'stake']"
en,1466150981100396545,2021-11-26 21:03:28+00:00,"@garbageortrash @SeanTidwell04 @Cernovich No illegals shouldn't be processed and bus in the dead of the night all over the country unscreened. They should be processed and sent back, problem solved. It's the hypocrisy of it. It shows they don't really care about covid only about denying people their rights.",False,replied_to,"['bus', 'hypocrisy', 'solved', 'show', 'sent', 'right', 'really', 'dead', 'back', 'people', 'illegals', 'covid', 'country', 'problem', 'care', 'unscreened', 'processed', 'night', 'denying']"
en,1466150979649298435,2021-11-26 21:03:27+00:00,"Brave nun warns people away from COVID jab, cites numerous deaths, severe injuries - LifeSite https://t.co/8kWnHFiJSH",False,,"['covid', 'warns', 'nun', 'injury', 'away', 'brave', 'jab', 'death', 'lifesite', 'people', 'severe', 'numerous', 'cite']"
en,1466150979099934727,2021-11-26 21:03:27+00:00,@Jacket_Spangler @charliekirk11 The chances of Covid hospitalization was never 17% even in the elderly. Lol,False,replied_to,"['never', 'elderly', 'covid', '17', 'hospitalization', 'chance', '%', 'spangler', 'lol', 'even']"
es,1466150978433044486,2021-11-26 21:03:27+00:00,"Pendientes de vacunarse contra el Covid-19 alrededor de 2 mil colaboradores del sector hotelero de Los Cabos.
#CaboMil #AlCaboNoticias #BCS #LosCabos #SonamosFuerte #SiempreContigo https://t.co/6N5QxFXncd",False,,"['el', 'covid', '2', 'sector', 'contra', 'vacunarse', 'alrededor', 'cabos', 'de', 'colaboradores', 'pendientes', '19', 'mil', 'hotelero', 'del', 'los']"
en,1466150978328174604,2021-11-26 21:03:27+00:00,"@ScotlandSky They are NOT flares! Nor are they dangerous, much like covid!",False,,"['dangerous', 'covid', 'flare', '!', 'much', 'like']"
fr,1466150977950691333,2021-11-26 21:03:27+00:00,"@Santajojo123 @ChampoDr @Remi78500 @_PrimumNocere_ C’est pourtant vous qui me sortez ce chiffre trompeur de 2 % : c’est une moyenne sur un an alors que le covid a évolué par vagues. L’important n’est pas la moyenne mais les pics.
https://t.co/y7ENBDuY6R",False,quoted,"['@', 'alors', ""n'est"", 'qui', 'vagues', 'sur', 'par', '2', 'evolue', 'vous', 'ce', '%', 'pourtant', 'sortez', 'mais', 'primumnocere', 'de', 'moyenne', 'chiffre', 'pic', 'le', 'un', 'covid', ""c'est"", ""l'important"", 'pa', 'le', 'une', 'que', 'la', 'trompeur']"
tl,1466150976868401152,2021-11-26 21:03:27+00:00,Di match #SOULEI juga ada. Post covid effect? https://t.co/UJ4wuBcyk5,False,quoted,"['covid', 'effect', '?', 'ada', 'post', 'di', 'match', 'juga']"
en,1466150976537038849,2021-11-26 21:03:27+00:00,"@MikkoPackalen @RitaPanahi That's true of Covid for most of us.

But not the vax",False,replied_to,"['u', 'vax', 'covid', 'true']"
en,1466150975803203589,2021-11-26 21:03:27+00:00,"@lyras123 @AutoPap Very. I'm healthy and not overweight. Risk/Benefit. But I'm the one who's ""crazy"" &amp; ""special""?
BBC News - Lisa Shaw: Presenter's death due to complications of Covid vaccine
https://t.co/CFzpQBcGwJ",False,replied_to,"['presenter', 'healthy', 'crazy', 'complication', 'death', 'risk/benefit', 'special', 'shaw', 'lisa', 'one', '&', '?', 'due', 'overweight', 'news', 'vaccine', ""'s"", 'bbc', 'covid', 'I', 'amp']"
it,1466150974880456706,2021-11-26 21:03:26+00:00,"DOTTOR BACCO: ""ABBRACCIATEVI, BACIATEVI E FATE L'AMORE, IL COVID NON ESISTE"" PAROLE SUE QUANDO FACEVA IL GRANDIOSO DAI PALCHI. ADESSO DOTTOR BACCO IL PENTITO, MI DICI QUANTO CI HAI GUADAGNATO CON LA TUA FARSA? https://t.co/GLTgCauosO",False,,"['pentito', 'palchi', 'bacco', 'e', 'farsa', 'ci', 'mi', 'dici', 'non', 'esiste', 'dai', ""l'amore"", 'fate', 'baciatevi', 'grandioso', '?', 'faceva', 'con', 'sue', 'il', 'hai', 'adesso', 'dottor', 'covid', 'quando', 'guadagnato', 'parole', 'quanto', 'la', 'tua', 'abbracciatevi']"
en,1466150974322626567,2021-11-26 21:03:26+00:00,"@Just_Jason69 @ftblCoops @FootballlForAll Maybe it was my own immune system, maybe the vaccine helped me like it's meant to do, all I'm trying to say is I'm a healthy 20 year old who contacted Covid and was hit very hard by it.",False,replied_to,"['hard', 'hit', 'healthy', 'trying', 'immune', '20', 'like', 'meant', 'helped', 'say', 'jason69', 'vaccine', 'year', 'maybe', 'old', 'covid', 'system', 'contacted', 'I']"
en,1466150974226157569,2021-11-26 21:03:26+00:00,I have CoVID. Is it too much to ask that @ManCity have an off night and let me enjoy watching @AVFCOfficial getting 3 points. https://t.co/rhP9FBCi2Z,False,,"['covid', 'ask', 'enjoy', '3', 'let', 'watching', 'night', 'much', 'point', 'getting']"
en,1466150973357891594,2021-11-26 21:03:26+00:00,"Looking for Work  visit

https://t.co/imdmYqKJvU  22

Covid Safety #ThankyouNHS

@Ways_2_Work  @JCPinBRS_Bath  @Bristolshopping https://t.co/y12E1s9W9F",False,,"['covid', '2', 'work', 'looking', 'visit', 'bath', 'safety']"
da,1466150973118861312,2021-11-26 21:03:26+00:00,"@linekroejgaard Jeg har også ventet, dog på 
Andet. Forstår ikke hvorfor folk der drikker skal være så ligeglad, så de videoer du lagde op, det var jo helt åndssvagt. Ønsker ikke covid for nogen, men det kan ikke passe at ""fest"" er vigtigere end samfundet 😫",False,replied_to,"['end', 'lagde', 'forstar', 'jeg', 'fest', 'nogen', 'andet', 'vigtigere', 'videoer', 'samfundet', 'ikke', 'jo', 'vaere', 'drikker', 'skal', 'onsker', 'pa', 'folk', 'var', 'dog', 'kan', 'har', 'andssvagt', 'hvorfor', 'sa', 'er', 'de', 'det', 'der', 'ventet', 'ogsa', 'helt', 'men', 'covid', 'du', 'op', 'ligeglad', 'passe']"
en,1466150971109785605,2021-11-26 21:03:25+00:00,Shocking lies about the hospitalised being un-vaxxed my friend nearly died in hospital recently from covid and she is treble jabbed !!! https://t.co/5SsCCS5rQp,False,quoted,"['shocking', 'jabbed', 'un', 'covid', 'friend', 'hospitalised', 'recently', 'treble', 'died', 'vaxxed', 'lie', '!', 'hospital', 'nearly']"
en,1466150971038388226,2021-11-26 21:03:25+00:00,[pharmaceutical-technology] South Africa rejects Sputnik V Covid-19 vaccine due to Hiv concerns https://t.co/Hd7GZSrbGL,False,,"['hiv', 'south', 'africa', 'covid', 'pharmaceutical', 'sputnik', '[', 'v', 'due', '19', 'reject', 'concern', 'technology', 'vaccine', ']']"
en,1466150968681238530,2021-11-26 21:03:25+00:00,"SMSFs will not need to track or measure COVID-19 early release recontributions with that task being handled by the ATO.
Read more: https://t.co/6yEyw5RsTT
#SMSF #financialplanning #financialservices #ausbiz #accounting #smsfs #superannuation #smsmagazine",False,,"['covid', 'smsfs', 'need', 'task', 'ato', 'early', 'release', 'recontributions', 'read', 'track', '19', 'handled', 'measure']"
en,1466150968412852230,2021-11-26 21:03:25+00:00,@mikenewdeck @peterrowen_ Can you just tell me what the shot does? And why ever since they started giving it to children the rate of covid cases in children has spiked? Asking for a friend.,False,replied_to,"['child', '?', 'covid', 'doe', 'friend', 'case', 'shot', 'tell', 'since', 'started', 'spiked', 'asking', 'rate', 'ever', 'giving']"
en,1466150967628513280,2021-11-26 21:03:25+00:00,"Just corrected my 5th years Christmas assessment - their first proper exam in almost 2 yrs.They finished 3rd Yr online, did no JC exams &amp; had a rocky TY yr. Results are dire but it is NOT their fault. Lockdowns &amp; Covid regs are destroying our children’s education. #edchatie",False,,"['online', 'regs', '3rd', 'destroying', 'yr', 'christmas', 'yr', 'ty', 'education', 'fault', 'assessment', '2', 'child', 'year', 'proper', 'jc', 'exam', 'rocky', '&', 'corrected', '5th', 'result', ""'s"", 'first', 'covid', 'lockdown', 'exam', 'almost', 'dire', 'amp', 'finished']"
nl,1466150967393595392,2021-11-26 21:03:25+00:00,"@SBergsma @kaatje1919 Echt overleden aan Covid, of over het randje geduwd? Zoals voor 2020 altijd gebeurde met griep cq influenza?

In het verleden werd influenza de “old man’s friend” genoemd omdat de persoon anders een nog pijnlijkere dood zou hebben, meestal kanker, longontsteking enz.",False,replied_to,"['meestal', 'werd', 'aan', 'friend', 'omdat', 'genoemd', 'man', 'zou', 'randje', 'zoals', 'verleden', 'het', 'dood', 'altijd', 'gebeurde', 'cq', 'met', 'pijnlijkere', 'kanker', '?', 'hebben', 'de', 'influenza', 'overleden', 'anders', ""'s"", 'old', 'geduwd', 'covid', 'voor', 'enz', '2020', 'longontsteking', 'persoon', 'nog', 'echt', 'griep', 'een']"
en,1466150965535555588,2021-11-26 21:03:24+00:00,We all got so caught up in the Cooper covid case that we didn’t even realize Joe Philbin is on his 3 covid absence.,False,,"['covid', 'even', '3', 'joe', 'absence', 'got', 'realize', 'case', 'philbin', 'cooper', 'caught']"
en,1466150963258048521,2021-11-26 21:03:24+00:00,"@catturd2 Do people actually believe this nonsense? I work in health care. It's literally impossible to tell the difference between ""covid"" and ""variants"".",False,replied_to,"['variant', '?', 'impossible', 'work', 'difference', 'literally', 'covid', 'care', 'believe', 'health', 'tell', 'people', 'nonsense', 'actually']"
