created_at,tweet_id,text,lang,possibly_sensitive,type,clean_tweet
2021-11-22 20:21:30+00:00,1466140420518391810,"Like many others I spent the run up to Christmas last year working in vaccine clinics. I then contracted covid myself on the 22nd Dec. I couldn't see my wider family, couldn't even cross the border to see them outside. 

So does this matter?

Yes. Yes it does. https://t.co/cV0cGnubC3",en,False,quoted,"['?', 'even', 'year', 'like', 'see', 'working', 'run', 'last', '22nd', 'others', 'spent', 'yes', 'matter', 'covid', 'could', 'dec', 'family', 'christmas', 'clinic', 'vaccine', 'wider', 'contracted', 'outside', 'many', 'cross', 'border']"
2021-11-22 20:21:30+00:00,1466140419243323397,Covid really changed a lot,en,False,,"['covid', 'really', 'changed', 'lot']"
2021-11-22 20:21:30+00:00,1466140419213910025,"¡Ay!… me tienen harto con las variantes esas del COVID 😪😪 

(Y sí, estoy vacunado -4 veces, para ser exactos- para que no vengan a decirme: “pues vacúnate” 😂😇)",es,False,,"['ay', 'estoy', 'vacunate', 'variantes', '4', 'del', 'si', 'esas', 'vengan', 'ser', 'pues', ')', 'y', 'la', '(', 'tienen', 'vacunado', 'covid', 'decirme', 'que', 'veces', 'para', '!', 'harto', 'con', 'exactos']"
2021-11-22 20:21:30+00:00,1466140418899419137,"Ayer me dijo una amiga q tuvo Covid después d la primera dosis d Abdala, q estuvo en UCI q lo q vio allí fue horrible, negligencia x todos lados y q una cama valúa 100 mil cup @DiazCanelB este es el sistema d salud bueno y gratuito q usted dice? #CubaMata",es,False,,"['?', 'q', 'ayer', 'vio', 'tuvo', 'cama', 'mil', 'una', 'despues', 'lo', 'usted', 'x', 'horrible', 'alli', '100', 'lados', 'bueno', 'el', 'primera', 'dosis', 'gratuito', 'uci', 'dice', 'la', 'negligencia', 'covid', 'en', 'salud', 'dijo', 'fue', 'este', 'abdala', 'valua', 'estuvo', 'sistema', 'todos', 'e', 'cup', 'amiga']"
2021-11-22 20:21:29+00:00,1466140417699684353,"@AliotoJohn @skarlamangla it's called a ""break-through"" infection – you can still get covid if you're vaxxed",en,False,replied_to,"['infection', 'get', 'called', 'still', 'covid', 'break', 'vaxxed']"
2021-11-22 20:21:29+00:00,1466140417666293760,@fomocapdao This is the true Covid fix,en,False,replied_to,"['covid', 'fix', 'true']"
2021-11-22 20:21:29+00:00,1466140417355882504,"@disclosetv Can’t test for variants, PCR tests can’t differentiate between flu and COVID or even a cold. I call bullshit.",en,False,replied_to,"['cold', 'differentiate', 'not', 'even', 'flu', 'variant', 'test', 'covid', 'test', 'pcr', 'can', 'bullshit', 'call']"
2021-11-22 20:21:29+00:00,1466140417171275800,Scientists detected the virus in 3 white-tailed deer in Quebec's Estrie region. https://t.co/qeByueZWlX,en,False,,"['quebec', 'estrie', ""'s"", 'deer', '3', 'virus', 'detected', 'white', 'region', 'scientist', 'tailed']"
2021-11-22 20:21:29+00:00,1466140415304900612,Anti-vaxx Christian broadcaster Marcus Lamb dies of Covid aged 64 https://t.co/4UYeirIMvy via @Yahoo,en,False,,"['lamb', 'anti', 'christian', 'aged', 'broadcaster', 'covid', 'vaxx', 'dy', '64', 'marcus']"
2021-11-22 20:21:28+00:00,1466140412918341637,UK football stadiums are still full with 30K+ Covid cases. How are we being blocked from traveling by these people? https://t.co/28AojzeZRU,en,False,,"['?', 'traveling', 'people', 'uk', 'case', 'blocked', '30k+', 'still', 'covid', 'football', 'full', 'stadium']"
2021-11-22 20:21:28+00:00,1466140412838506499,@BillyDStarchild I wonder if that woman caught Covid?,en,False,replied_to,"['?', 'wonder', 'woman', 'covid', 'caught']"
2021-11-22 20:21:28+00:00,1466140411290963981,#arrestfauci 🚨🚨 Top ICU Doctor Suspended After Suing Hospital for Banning Life-Saving COVID Treatments • Children's Health Defense https://t.co/YnRTJ08om6,en,False,,"['*', 'top', 'doctor', 'treatment', ""'s"", 'icu', 'child', 'banning', 'suing', 'hospital', 'covid', 'life', 'saving', 'health', 'suspended', 'defense']"
2021-11-22 20:21:27+00:00,1466140410045153286,"@BobShunkle @silviainsydney9 If cases go up you shouldn't just brush it off. When I mean people won't go to get tested, I mean that more as in a protest against their governments. I don't have evidence for this next claim, but I believe that at least 20% of Covid cases aren't reported for any given reason.",en,False,replied_to,"['least', 'tested', 'case', '20', 'government', 'claim', 'reported', 'reason', 'get', 'believe', 'go', '%', 'people', 'covid', 'given', 'next', 'protest', 'brush', 'mean', 'evidence']"
2021-11-22 20:21:27+00:00,1466140409898299396,"@geloraco hutang di Indonesia membengkak, korupsi, kemiskinan, covid, rendahnya sdm, sulitnya akses pekerjaan dan usaha, resiko2 kemiskinan dan hutang yg tinggi krn faktor ekonomi yg lemah dan tdk stabil, pengangguran, pailit, dll.",in,False,replied_to,"['hutang', 'indonesia', 'membengkak', 'dll', 'ak', 'usaha', 'stabil', 'pengangguran', 'sulitnya', 'yg', 'rendahnya', 'sdm', 'kemiskinan', 'ekonomi', 'resiko2', 'tdk', 'korupsi', 'pailit', 'lemah', 'covid', 'tinggi', 'faktor', 'di', 'dan', 'pekerjaan', 'krn']"
2021-11-22 20:21:27+00:00,1466140409604706305,@catturd2 anyone test positive for covid and was told what variant it was?!?,en,False,replied_to,"['?', 'wa', '!', 'covid', 'variant', 'told', 'test', 'anyone', 'positive']"
2021-11-22 20:21:27+00:00,1466140409407680517,#Covid_19  and Your #Health  https://t.co/0p5GjhRTfM via @CDCgov,en,False,,['19']
2021-11-22 20:21:27+00:00,1466140409235587074,"Daily provincial COVID-19 statistics by date and geographic zones including active cases, recoveries and confirmed variants of concern can be found on the dashboard at
https://t.co/8o5DmErZmU",en,False,replied_to,"['confirmed', 'geographic', 'active', 'dashboard', 'case', 'statistic', 'variant', 'date', 'zone', 'covid', '19', 'including', 'recovery', 'concern', 'found', 'daily', 'provincial']"
2021-11-22 20:21:27+00:00,1466140408736587786,@tvanouvelles Pas trop de craintes par rapport a la Covid ici. Par contre des craintes par rapport au politiques de nos dirigeants aidés par les médias qu'ils paient a gros prix depuis 2 ans alors là oui,fr,False,replied_to,"['oui', 'au', 'prix', ""qu'ils"", 'no', 'aide', 'alors', 'de', 'trop', 'contre', 'pa', 'politiques', 'la', 'par', '2', 'covid', 'paient', 'an', 'craintes', 'de', 'dirigeants', 'gros', 'ici', 'rapport', 'le', 'depuis', 'medias']"
2021-11-22 20:21:27+00:00,1466140408711454721,"@Inspiri58050086 @dgmoore75 ..so yes I'm probably biased.

But I don't think those who've opposed practically everything the govt has ordained have been acting rationally.

Had every one rigidly applied covid regulations hand washing etc, we would have knocked this on the head..bar a few rules on foreign..",en,False,replied_to,"['acting', 'think', 'every', 'biased', 'opposed', 'rule', 'bar', 'applied', 'rigidly', 'head', 'one', 'regulation', 'washing', 'yes', 'ordained', 'rationally', 'covid', 'probably', 'would', 'foreign', 'knocked', 'everything', 'practically', 'govt', 'hand', 'etc', 'I']"
2021-11-22 20:21:26+00:00,1466140404143775744,"@tiniebeeb And everyone in their 40's just died 😂

I hear what you are saying though.. your late teens were overhauled by Covid nonsense.",en,False,replied_to,"['late', 'hear', 'saying', ""'s"", '40', 'died', 'overhauled', 'nonsense', 'teen', 'covid', 'everyone', 'though']"
2021-11-22 20:21:26+00:00,1466140403837685766,"@usefulhaiku Makes sense... keeping with the Bell Pottinger brief...pre-and post-Covid South Africa can still be hung around minorities' neck!

Whilst the Majority is unemployed, majority gets grants and most importantly the majority vote ANC! https://t.co/nOZojAQFo6",en,False,replied_to,"['grant', 'south', 'get', 'pottinger', 'minority', 'neck', 'majority', 'unemployed', 'pre', 'brief', 'importantly', 'keeping', 'post', 'around', 'still', 'covid', 'vote', 'sense', 'make', 'bell', '!', 'hung', 'anc', 'africa', 'whilst', ""'""]"
2021-11-22 20:21:26+00:00,1466140402340315148,"@bryan_caplan covid rules is not the only reason we moved from WA to TX, but it’s certainly one of the reasons",en,False,replied_to,"['reason', 'reason', 'tx', 'covid', 'moved', 'certainly', 'one', 'wa', 'rule', 'caplan']"
2021-11-22 20:21:25+00:00,1466140401501356034,@AmeliaWysocki You probably lost friends because of your attitude not covid. They all did a runner,en,False,replied_to,"['lost', 'covid', 'attitude', 'probably', 'runner', 'friend']"
2021-11-22 20:21:25+00:00,1466140401350369285,"The fragility of the US economy is on display as the markets dump because of a single case of covid who ""has very mild symptoms that are already improving"".  
🥱",en,False,,"['mild', 'case', 'fragility', 'single', 'already', 'display', 'improving', 'covid', 'dump', 'symptom', 'economy', 'u', 'market']"
2021-11-22 20:21:25+00:00,1466140400779993098,#vaccines #BloodClots #AstraZeneca #covid #Novavax #Pfizer #Moderna #mRNA #myocarditis. https://t.co/2nubZhEgEy,und,False,quoted,[]
2021-11-22 20:21:25+00:00,1466140400536756233,"Lo chiamano giramento di coglioni perché giramento di covid si può dire solo col Super Green Pass
#cartabianca #Fuoridalcoro #COVID19 #supergreenpass",it,False,,"['di', 'col', 'coglioni', 'perche', 'puo', 'pas', 'covid', 'si', 'chiamano', 'super', 'lo', 'solo', 'giramento', 'green', 'dire']"
2021-11-22 20:21:25+00:00,1466140400201216000,Noi che ogni volta dobbiamo sorbirci tutte ste notizie sul covid prima che cominci mare fuori #marefuori2 https://t.co/x2UonfL9sI,it,False,,"['che', 'cominci', 'noi', 'ogni', 'notizie', 'dobbiamo', 'mare', 'ste', 'sul', 'covid', 'prima', 'tutte', 'volta', 'sorbirci', 'fuori']"
2021-11-22 20:21:25+00:00,1466140399282577420,"@LufcRfc Me too, felt as bad as when I had covid last year",en,False,replied_to,"['bad', 'felt', 'year', 'last', 'covid']"
2021-11-22 20:21:25+00:00,1466140398213120007,"@YellowCapSports @BarneySimon Not a rumour, scared parents (who could blame them), kids get colds and flu. Flu has a higher mortality than Covid in kids. Check the CDC.",en,False,replied_to,"['(', 'cold', 'who', 'blame', 'get', 'flu', 'rumour', 'higher', 'them', 'cdc', 'covid', 'mortality', 'check', ')', 'kid', 'could', 'parent', 'scared']"
2021-11-22 20:21:24+00:00,1466140397277630465,"@LibertyBlitz Yeah they do the same thing with deaths. Fully vaccinated people who die with a positive covid test, rarely a mention of vaccination status in the news article, maybe buried somewhere halfway through the article. Died from Covid but unvaccinated, its the title of the article",en,False,replied_to,"['news', 'title', 'article', 'vaccination', 'fully', 'buried', 'rarely', 'mention', 'thing', 'maybe', 'people', 'status', 'died', 'halfway', 'covid', 'vaccinated', 'die', 'positive', 'death', 'unvaccinated', 'yeah', 'somewhere', 'test']"
2021-11-22 20:21:24+00:00,1466140397047095311,"Very proud to work for the company I work for. During covid I've gotten 2 raises, more vacation days, and now my boss is buying me a new CPU for my PC. They really take care of me 😊",en,False,,"['company', 'new', 'really', 'raise', 'day', 'bos', 'take', '2', 'work', 'proud', 'covid', 'vacation', 'cpu', 'pc', 'care', 'buying', 'gotten', 'I']"
2021-11-22 20:21:24+00:00,1466140396627501058,Daily US Covid Deaths by County For VT   2021-11-29:  Covid Insights From Our Analytics Team and USAFacts #datavisualization #datascience #analytics #health #data #covid19 #publichealth #covid #omicron #globalhealth https://t.co/svZ8Y1pbya,en,False,,"['29', 'vt', '11', 'usafacts', 'death', '2021', 'covid', 'analytics', 'county', 'insight', 'daily', 'u', 'team']"
2021-11-22 20:21:24+00:00,1466140395289591808,"@Suzanne53931362 I know🤣🤣
I hope she hasn't been walking around her community after 5 days. I really hope she's only on day 2 or 3 and has been put right. I don't get how people still don't know almost 2 years into it. Covid positive = 10 days isolation.",en,False,replied_to,"['day', 'know', 'community', 'year', 'hope', 'really', 'walking', 'get', '10', 'almost', 'people', 'right', 'around', '2', '3', 'still', 'covid', 'isolation', 'day', 'positive', '=', '5', 'put']"
2021-11-22 20:21:24+00:00,1466140394773753875,@cmadin Two thirds of Americans qualify for what are considered “pre-existing conditions” for Covid. This is what nobody ever says. They’re ok with two thirds of Americans dying.,en,False,replied_to,"['nobody', 'say', 'considered', 'american', 'two', 'pre', 'existing', 'ever', 'covid', 'third', 'condition', 'dying', 'ok', 'qualify']"
2021-11-22 20:21:24+00:00,1466140393792319488,"@Salud_Ec Buenas, perdí mi carnet de vacunación de las 2 dosis del Covid 19, existe una forma de tener otro, sacarlo en línea o algo así?",es,False,replied_to,"['?', 'existe', 'del', 'una', 'otro', 'mi', 'perdi', 'ec', 'carnet', 'dosis', 'vacunacion', 'la', 'sacarlo', 'asi', '2', 'linea', 'tener', 'buenas', 'covid', '19', 'en', 'algo', 'de', 'forma']"
2021-11-22 20:21:24+00:00,1466140393569861634,Rep. Eric Swalwell reminds us who really has the right to complain when it comes to COVID-19 https://t.co/xNFym595Gw,en,False,,"['complain', 'really', 'come', 'right', 'covid', '19', 'swalwell', 'reminds', 'u', 'rep', 'eric']"
2021-11-22 20:21:23+00:00,1466140393200930828,They said 2 weeks ish that usa let check uk  https://t.co/mmkr9nZhZW,en,False,,"['usa', 'let', 'week', 'uk', '2', 'ish', 'check', 'said']"
2021-11-22 20:21:23+00:00,1466140392160739334,"La estrategia que se ha trazado en Cuba para enfrentar la Covid -19 ha dado muy buenos resultados, ha demostrado que Cuba es salud. #Cuba #CubaVive #CubaPorLaVida #PinardelRío #CubaMined  @CubaMined @DiazCanelB @DrRobertoMOjeda @elsa_ena @mora_aly @PoderRio @dr_godoy https://t.co/nhppieQmPH",es,False,,"['se', 'resultados', 'demostrado', 'dado', 'ha', 'enfrentar', 'la', 'muy', 'buenos', 'en', 'covid', 'que', '19', 'salud', 'para', 'ena', 'estrategia', 'godoy', 'e', 'trazado', 'cuba', 'aly']"
2021-11-22 20:21:23+00:00,1466140392060030976,"""É falso que mais atletas tiveram morte súbita devido à vacina da Covid-19, dizem médicos; Fifa não identificou alta""  https://t.co/Y3xNo41Uky",pt,False,,"['subita', 'alta', 'nao', 'da', 'mais', 'identificou', 'medico', 'morte', 'e', 'dizem', 'covid', '19', 'que', 'tiveram', 'falso', 'devido', 'vacina', 'atletas', 'fifa']"
2021-11-22 20:21:23+00:00,1466140391854555139,"Judge blocks Biden administration's COVID-19 vaccination mandate for health care workers after Texas, other states sue https://t.co/FRaKADfgwk via @TexasTribune",en,False,,"['judge', 'worker', 'biden', 'vaccination', ""'s"", 'mandate', 'block', 'health', 'covid', '19', 'care', 'state', 'sue', 'texas', 'administration']"
2021-11-22 20:21:23+00:00,1466140391804178440,"Biden public trust on COVID-19 plummets as omicron variant feared to hit US

https://t.co/245aUmNe5o",en,False,,"['biden', 'omicron', 'public', 'covid', '19', 'plummet', 'variant', 'feared', 'trust', 'u', 'hit']"
2021-11-22 20:21:23+00:00,1466140391166599180,"COVID-19 in the Tennessee Valley Dec. 1

Published by WRCB at 3:06 PM

https://t.co/HE5Wsps0zl",en,False,,"['tennessee', '1', '06', 'pm', '3', 'covid', '19', 'wrcb', 'dec', 'published', 'valley']"
2021-11-22 20:21:23+00:00,1466140389933555716,"Why do people still listen to this “advice?” Fauci has proven again and again that he favors draconian lockdowns as a preferred COVID response. Most Americans want to live their lives. 

https://t.co/g0XE2MNqYB",en,False,,"['?', 'proven', 'listen', 'draconian', 'american', 'people', 'favor', 'live', 'life', 'still', 'covid', 'response', 'preferred', 'lockdown', 'fauci', 'advice', 'want']"
2021-11-22 20:21:22+00:00,1466140388603809795,Pandemic Advertising: How Brands Used COVID as a Marketing Tool https://t.co/777nnbf4mN,en,False,,"['advertising', 'brand', 'tool', 'covid', 'marketing', 'pandemic', 'used']"
2021-11-22 20:21:22+00:00,1466140388423569414,"@TRECEAlDia 
#TRECEAlDía1D 

Población VACUNADA 37615143. Hospitalizados covid 66257.

Población NO VACUNADA 9779080. Hospitalizados covid 23111.

Hosp. d vacunados 66257/37615143 =0,17 %

Hosp. d NO vacunados 23111/9779080=0,23 %

Se hospitalizan 1,35 veces más los NO vacunados. https://t.co/OEN0lwajGv",es,True,,"['17', 'se', 'hosp', '66257/37615143', '9779080', '=0', 'hospitalizan', '35', '37615143', '23', '%', '1', 'covid', 'ma', 'veces', 'vacunados', 'vacunada', '23111', 'hospitalizados', 'los', '66257', '23111/9779080=0', 'poblacion']"
