lang,tweet_id,possibly_sensitive,created_at,text,type,clean_tweet
en,1466154933938446339,False,2021-11-28 21:19:10+00:00,"@GOP you have so much blood on your hands

Your lies &amp; propaganda are killing real people every day, all over the country.

Cruelty seems the point.
Nothing bothers you.
Poverty
Addiction
Covid
Gun violence
Back alley abortions (soon)
No healthcare

But those foetuses, though 😭😭😭 https://t.co/YvxKQRzq24",replied_to,"['covid', 'lie', '&', 'much', 'people', 'real', 'violence', 'soon', 'hand', 'amp', 'seems', 'healthcare', 'gun', 'blood', 'point', 'nothing', 'killing', 'addiction', 'though', 'poverty', 'foetus', 'country', 'bother', 'every', 'abortion', 'propaganda', 'alley', 'back', 'day', ')', '(', 'cruelty']"
fr,1466154933351333889,False,2021-11-28 21:19:10+00:00,"@GillesWell pas facile ,depuis le temps qu'on nous trompe .ça fait 20ans que les merdias font tout pour que lepen perde les elections,alors maintenant que l'on voit de quoi ils sont capable avec le covid,a quel point ils meprisent le peuple ,je me dit qu'on peut essayer le pen.",replied_to,"['il', 'covid', 'dit', 'fait', 'que', 'election', 'capable', 'quoi', 'maintenant', 'nous', '20ans', 'je', 'pour', 'essayer', 'le', 'alors', 'quel', 'peuple', 'lepen', 'avec', 'facile', 'point', 'ca', 'pen', 'depuis', 'font', 'trompe', 'tout', 'pa', ""l'on"", 'peut', 'meprisent', 'de', 'le', 'sont', 'perde', 'temp', 'merdias', 'voit', ""qu'on""]"
en,1466154932688625668,False,2021-11-28 21:19:10+00:00,@RWMaloneMD No one is getting covid pasports microchips stop lying.,replied_to,"['covid', 'one', 'lying', 'microchip', 'stop', 'pasports', 'getting']"
es,1466154932671811595,False,2021-11-28 21:19:10+00:00,¡Descubierto! Anticuerpo que neutraliza todas las variantes del Covid-19 https://t.co/8kw1yKXUKU,,"['anticuerpo', 'covid', 'la', '!', 'que', 'del', 'variantes', 'descubierto', '19', 'neutraliza', 'toda']"
en,1466154932600377345,False,2021-11-28 21:19:10+00:00,got my booster shot cos this covid shit is about to go brazy again LMAO,,"['go', 'covid', 'brazy', 'shit', 'lmao', 'shot', 'got', 'co', 'booster']"
en,1466154931715555343,False,2021-11-28 21:19:10+00:00,@pebs06 You understand the “side effects” of covid are also organ related. My friend had myocarditis after being ill with covid. Really badly. It’s so lazy to blame the vaccine and not the illness,replied_to,"['really', 'ill', 'covid', 'lazy', 'related', 'also', 'organ', 'badly', 'effect', 'blame', 'side', 'myocarditis', 'vaccine', 'understand', 'friend', 'illness']"
en,1466154931589685258,False,2021-11-28 21:19:10+00:00,"“While we realize that the loss of revenue may be substantial, the safety of our donors, participating partners, volunteers and staff remains our top priority.” https://t.co/YYF1aujJJR https://t.co/UBvU4P7Efg",,"['volunteer', 'donor', 'remains', 'top', 'loss', 'revenue', 'may', 'safety', 'participating', 'realize', 'staff', 'priority', 'substantial', 'partner']"
en,1466154931530784772,True,2021-11-28 21:19:10+00:00,"@termined_d @nsgov The ""And stay home"" if FASCISM, not autonomy!
You being a fascist supporter has nothing to do with my autonomy!
You being a fully Jabbed and arrogantly Covid spreader, Ignorantly transmitting the Pandemic, affects everyone and kills more than the un-Jabbed! https://t.co/YAEBIY7MlQ",replied_to,"['covid', 'fascist', 'jabbed', 'fully', 'affect', 'spreader', 'everyone', 'un', 'home', 'kill', 'nothing', 'pandemic', '!', 'fascism', 'ignorantly', 'autonomy', 'supporter', 'arrogantly', 'stay', 'transmitting']"
en,1466154931522469896,False,2021-11-28 21:19:10+00:00,"@kaitlancollins Only solution to stay safe is Kadha
https://t.co/GheVPeJT1f",replied_to,"['solution', 'safe', 'kadha', 'stay']"
en,1466154931161862155,False,2021-11-28 21:19:10+00:00,@KevinHuckle @dgurdasani1 @RougeMatisse @BenjaminMateus7 @C_A_Gustave @celinegounder It's unethical to test on pregnant women. But how do you know covid 19 doesn't affect fertility?,replied_to,"['covid', 'test', 'affect', 'gustave', '?', 'woman', 'pregnant', '19', 'unethical', 'fertility', 'know']"
en,1466154930100596740,False,2021-11-28 21:19:09+00:00,"Well, I really hope the market can bounce back this week. Stupid COVID! #doge #crypto #bitcoins #ETH #cryptocommunity #StockMarket #COVID19",,"['really', 'covid', 'back', 'hope', 'stupid', '!', 'market', 'week', 'bounce', 'well']"
en,1466154929312002049,False,2021-11-28 21:19:09+00:00,"@wolfonaire @MARSBASEio COVID 19 has slowed down many economies around the world but as a crypto business, does it affect you negatively or positively? Are you still on track to achieve your goals or are you planning a new development?",replied_to,"['covid', 'affect', '?', 'new', 'planning', 'negatively', 'economy', 'world', 'track', 'many', 'crypto', 'goal', 'still', 'slowed', 'positively', 'around', 'development', '19', 'business', 'achieve']"
en,1466154928926298124,False,2021-11-28 21:19:09+00:00,COVID really has to fuck everything up huh?,,"['really', 'covid', 'fuck', '?', 'everything', 'huh']"
en,1466154927873527813,False,2021-11-28 21:19:09+00:00,"covid is ""bad"", it certainly is dangerous, but our medical science has advanced to a degree where we can mitigate against it and treat people who get it, so they survive.

but stock markets are in a panic over the virus evolving and spreading, which is what viruses DO.",replied_to,"['covid', 'advanced', 'degree', 'panic', 'stock', 'bad', 'evolving', 'get', 'market', 'certainly', 'people', 'spreading', 'virus', 'virus', 'treat', 'dangerous', 'science', 'survive', 'medical', 'mitigate']"
en,1466154926816518149,False,2021-11-28 21:19:09+00:00,"@toby4fun @MaaloufMD @BarackObama As have these. All vaccines were once “new,” and no one questioned them - polio, MMR, etc. Millions of COVID vaccines now administered.",replied_to,"['vaccine', 'administered', 'polio', 'questioned', 'one', 'covid', 'etc', 'million', 'mmr', 'new']"
en,1466154926745088005,False,2021-11-28 21:19:09+00:00,@FadeAsp He’s talking about all the injuries and covid illness I fear,replied_to,"['covid', 'injury', 'fear', 'talking', 'illness']"
en,1466154925969313802,False,2021-11-28 21:19:08+00:00,"@FoxNews Covid Deaths Skew Higher Than Ever In Red States
The NYTs rpts on disparities in covid deaths w/the gap betw highly-vaccinated states (which tend to be Dem) versus less-vaccinated states (which tend to be Repub) growing faster than ever over the last mo. 
https://t.co/Huj0mAhryK",replied_to,"['covid', 'w/the', 'mo', 'which', 'gap', 'repub', 'higher', 'disparity', 'state', 'death', 'vaccinated', 'faster', 'dem', 'skew', 'highly', 'versus', 'tend', 'last', 'rpts', 'ever', 'growing', 'red', 'le', 'betw', 'nyts', ')', '(']"
en,1466154924622770176,False,2021-11-28 21:19:08+00:00,"@ReadMoreBible The vaccine was invented for another purpose,not prevent the COVID. Who agrees with me https://t.co/n7570I31Z7",replied_to,"['covid', 'agrees', 'another', 'invented', 'vaccine', 'purpose', 'prevent']"
en,1466154924119670794,False,2021-11-28 21:19:08+00:00,"Replying to Chip Franklin: Where’s God in this man’s death from COVID? I want people to know that the God I believe in has a healthy hand in making everything. All those medical scientists who bring us preventive medicine, and healing medicines, and the strategies like",,"['medicine', 'covid', 'man', 'franklin', '?', 'everything', 'believe', 'chip', 'scientist', 'god', 'people', 'like', 'hand', 'bring', 'medical', 'healing', ""'s"", 'want', 'healthy', 'death', 'preventive', 'making', 'strategy', 'medicine', 'replying', 'u', 'know']"
en,1466154923905761280,False,2021-11-28 21:19:08+00:00,"Wondering how supply chain issues will effect your holidays? Here's what companies are doing to fight against the continued product shortages this winter.

#supplychainmanagement #christmas2021 #currentscm #bcflood

https://t.co/DM83w4uWGM",,"['continued', 'issue', 'wondering', 'fight', 'product', 'holiday', 'supply', 'shortage', '?', 'winter', 'company', 'chain', 'effect']"
en,1466154923863724034,False,2021-11-28 21:19:08+00:00,Wait you ain’t got Covid ? https://t.co/jBP9CyfUGQ,quoted,"['?', 'covid', 'got', 'wait']"
en,1466154922706092038,False,2021-11-28 21:19:08+00:00,"@2Mombie @rTIKId @blahdevivre @DanielleFilson @DanaGoldstein Covid killed more people in 2021 than in 2020 because none of the restrictions work. Deaths in children remain extremely rare in both 2020 and 2021. Old, obese, and ill people die. No need to muzzle children",replied_to,"['ill', 'covid', 'muzzle', 'die', 'death', '2020', 'people', 'rare', 'old', 'extremely', 'obese', 'child', 'restriction', '2021', 'remain', 'none', 'need', 'work', 'killed']"
eu,1466154922181857286,False,2021-11-28 21:19:07+00:00,"8. Beheko partean, eskubiko aldean ""EB-ko COVID Ziurtagiri digitala"" dago. Beste klik bat... Bukatzear gaudela esango nuke. https://t.co/95QeQzJ4T9",replied_to,"['aldean', 'bukatzear', 'covid', 'bat', 'gaudela', 'partean', 'beheko', 'ko', 'beste', 'ziurtagiri', 'klik', 'esango', 'eskubiko', 'digitala', 'nuke', '8', 'dago', 'eb']"
en,1466154921821151236,False,2021-11-28 21:19:07+00:00,"It's important to say that we are totally aware of the current situation and as a team, we are planning everything in great detail to hold covid conscious workshops. We are looking forward to seeing you 😀!!!",replied_to,"['aware', 'covid', 'great', 'everything', 'planning', 'important', 'team', 'current', 'detail', 'hold', 'conscious', '!', 'forward', 'looking', 'seeing', 'totally', 'situation', 'say', 'workshop']"
es,1466154921724629000,False,2021-11-28 21:19:07+00:00,"@gabymortem Imagino que varía según tu entorno. Por ejemplo,  conozco a poca gente que le ha dado covid y no por eso voy a decir que en el Perú casi nadie estuvo infectado jaja.",replied_to,"['ejemplo', 'imagino', 'covid', 'peru', 'que', 'el', 'dado', 'ha', 'casi', 'varia', 'poca', 'por', 'entorno', 'gente', 'estuvo', 'decir', 'voy', 'nadie', 'segun', 'infectado', 'le', 'en', 'eso', 'jaja', 'conozco', 'tu']"
en,1466154921275936769,False,2021-11-28 21:19:07+00:00,@catturd2 Right and it’s one of the states with the strictest guidelines for Covid….smdh!!!,replied_to,"['covid', 'guideline', 'one', '!', 'strictest', 'right', 'smdh', 'state']"
en,1466154921275789315,False,2021-11-28 21:19:07+00:00,Queensland detects new COVID-19 case https://t.co/vSe7KjwcEI From @SkyNewsAust,,"['case', 'covid', 'detects', '19', 'new', 'queensland']"
und,1466154920797691908,False,2021-11-28 21:19:07+00:00,https://t.co/QmIIiqubqX,,[]
en,1466154919463948292,False,2021-11-28 21:19:07+00:00,@TiceRichard @NickFerrariLBC This guy is an absolute waste of time. The unvaccinated have done NOTHING wrong. It's the vaccinated who are spreading covid between countries. I'm more worried about the 10000 excess deaths in 18 weeks. And huge volumes of random cardiac episodes.,replied_to,"['waste', 'covid', 'country', 'excess', 'random', 'death', 'wrong', 'vaccinated', 'spreading', 'absolute', 'huge', 'week', 'volume', '18', 'episode', '10000', 'nothing', 'done', 'I', 'time', 'unvaccinated', 'cardiac', 'worried', 'guy']"
eu,1466154917593243656,False,2021-11-28 21:19:06+00:00,"7. Iada heldu naiz nire ""Osasun Karpeta""ra (ongoan gidoitxo barik). Ez da inondik inora ikusten ""Covid Pasaportea"". Menuetan begiratu eta... ""informazio kliniko gehiago"" horren barruan, ""txertoak"" dago. https://t.co/uXYLhpcge9",replied_to,"['ikusten', 'pasaportea', 'covid', 'gehiago', 'inora', 'ez', 'karpetara', 'kliniko', 'informazio', 'dago', 'naiz', 'barruan', 'inondik', 'horren', 'txertoak', 'gidoitxo', 'da', 'ongoan', 'eta', 'osasun', 'nire', 'heldu', 'iada', 'begiratu', 'barik', ')', 'menuetan', '7', '(']"
en,1466154917580754952,False,2021-11-28 21:19:06+00:00,"“Offering a clear assessment that fully vaccinated people are increasingly becoming the source of Covid transmission, the study identified a similar situation in the UK.” https://t.co/nqsbmteHAK #klaarmetRutte #COVID19 #EnoughIsEnough #hugodejongekanniks",,"['vaccinated', 'offering', 'covid', 'source', 'similar', 'uk', 'increasingly', 'identified', 'transmission', 'fully', 'assessment', 'becoming', 'study', 'situation', 'people', 'clear']"
en,1466154917194731520,False,2021-11-28 21:19:06+00:00,"He was non-stop talking loudly, boisterous, yelling and spiting toward Biden.  Trump was trying to kill Joe with Covid.  That was a terrorist act. https://t.co/eu6aHkbI6v",quoted,"['loudly', 'covid', 'act', 'toward', 'non', 'trying', 'yelling', 'stop', 'talking', 'biden', 'boisterous', 'joe', 'spiting', 'terrorist', 'kill', 'trump']"
en,1466154914946555905,False,2021-11-28 21:19:06+00:00,"@najninislam1 &lt;hugs&gt; 
just hoping this COVID thing ends someday",replied_to,"['gt', 'covid', '&', 'lt', 'hoping', 'hug', 'end', 'someday', 'thing']"
en,1466154914267160589,False,2021-11-28 21:19:06+00:00,@WessieDoo @FrancisBoulle O know more vaccinated people who have got covid than unvaccinated,replied_to,"['covid', 'vaccinated', 'got', 'unvaccinated', 'people', 'know']"
en,1466154913520656394,True,2021-11-28 21:19:05+00:00,$iwm worst 4 weeks since covid crash. Barely hanging on. https://t.co/qjOHBPoCzK,,"['covid', 'since', 'hanging', 'worst', 'crash', '4', 'week', 'barely', 'iwm', '$']"
en,1466154912241258496,False,2021-11-28 21:19:05+00:00,"Did you know that China is working on a pill that will effectively rid of covid all variants when you get it? But the racist western powers will NOT tell you because they have a vaxx cartel going?https://t.co/nhCOtu7z35

#Omicron #COVID19 #options",,"['racist', 'power', 'cartel', 'covid', 'vaxx', 'variant', 'pill', 'working', 'it', '?', 'tell', 'get', 'effectively', 'going', 'rid', 'western', 'know', 'china']"
es,1466154911985545230,False,2021-11-28 21:19:05+00:00,Ocho mentiras sobre las vacunas frente a la Covid-19 https://t.co/1ygrsTFdhF,,"['vacunas', 'frente', 'covid', 'la', 'la', 'mentiras', 'ocho', 'sobre', '19']"
en,1466154910999891972,False,2021-11-28 21:19:05+00:00,"@theShakinroom @IainMulady @Us_For_Tuna @justrobshadows I'm talking specific COVID related visits to the ER for vaxxed people, you donut.",replied_to,"['covid', 'visit', 'I', 'related', 'specific', 'donut', 'tuna', 'talking', 'er', 'vaxxed', 'people']"
en,1466154910211313664,False,2021-11-28 21:19:05+00:00,"@McLovinFFAffair @GloriaHawayek @08av8r @itdooonotmatta @hodgetwins Umm, nothing guarantees you from death. Certainly not a Covid shot.
 https://t.co/FfLuptG7rE",replied_to,"['nothing', 'covid', 'shot', 'guarantee', 'umm', 'certainly', 'death']"
en,1466154908546121731,False,2021-11-28 21:19:04+00:00,"The new COVID-19 variant was first detected in South Africa and has been declared a ""variant of concern"" by the World Health Organization. https://t.co/igHM0l3PLs",,"['africa', 'covid', 'health', 'declared', 'organization', 'first', 'variant', 'world', 'detected', '19', 'concern', 'new', 'south']"
fr,1466154908349042697,False,2021-11-28 21:19:04+00:00,100% des 20 à 39 ans morts du covid n’étaient pas vaccinés. 100%. https://t.co/C01YoeHfNS,quoted,"['39', ""n'etaient"", '100', 'de', 'du', 'covid', 'pa', 'vaccine', 'an', '%', '20', 'morts']"
en,1466154907833180160,False,2021-11-28 21:19:04+00:00,"The new COVID-19 variant was first detected in South Africa and has been declared a ""variant of concern"" by the World Health Organization. https://t.co/wYOtR89pkX",,"['africa', 'covid', 'health', 'declared', 'organization', 'first', 'variant', 'world', 'detected', '19', 'concern', 'new', 'south']"
en,1466154907770277888,False,2021-11-28 21:19:04+00:00,"The new COVID-19 variant was first detected in South Africa and has been declared a ""variant of concern"" by the World Health Organization. https://t.co/vl07HEJrCh",,"['africa', 'covid', 'health', 'declared', 'organization', 'first', 'variant', 'world', 'detected', '19', 'concern', 'new', 'south']"
en,1466154907367530505,False,2021-11-28 21:19:04+00:00,"The number of individuals hospitalized with COVID-19 this week are at the highest level seen in nearly a year. leaping to 721 from 623 last week. Patient counts statewide leaped for the fourth week in a row, according to the state public health department. https://t.co/0TU8oL6UTM",,"['covid', 'statewide', 'patient', 'fourth', '623', '721', 'nearly', 'state', 'week', 'level', 'health', 'last', 'leaped', 'hospitalized', 'leaping', 'seen', 'number', 'year', 'row', 'individual', 'count', 'highest', 'public', 'department', '19', 'according']"
en,1466154907229163527,False,2021-11-28 21:19:04+00:00,"I am coming back here to share how appalled I am at the extremely infantilizing COVID response. I went to get my booster yesterday and I was given a hat, a tshirt, and a bunch of disinfectant stuff  saying ""I am an NYC Vax Champion."" WTF? https://t.co/Q4aGche7zI",,"['covid', 'appalled', 'share', 'tshirt', '?', 'response', 'get', 'saying', 'booster', 'hat', 'given', 'bunch', 'extremely', 'champion', 'stuff', 'infantilizing', 'vax', 'disinfectant', 'yesterday', 'went', 'nyc', 'back', 'wtf', 'coming']"
