text,possibly_sensitive,created_at,lang,tweet_id,type,clean_tweet
"Dommage que son film Solo ne vienne pas plus tôt dans le MCU. Bye, bye Black Widow @MarvelStudios #film #cinema #testbluray4k #blackwidowmovie @CateShortland #ScarlettJohansson 
https://t.co/KnDAiMnIRW",False,2021-11-28T17:44:57.000Z,fr,1465013860360929288,,"['dommage', 'dans', 'que', 'pa', 'mcu', 'tot', 'ne', 'bye', 'vienne', 'solo', 'black', 'widow', 'plus', 'le', 'son', 'film']"
@sergeapolony @taesfatbussy @Variety Black Widow was not cleared . Shang Chi they changed many things to appeal to China ( Mandarin etc) but still was not cleared.  Disney hired Chloe Zhao for China but then some fans dug out her speech against their goverment so the movie was banned,False,2021-11-28T17:41:59.000Z,en,1465013111673573384,replied_to,"['movie', 'changed', 'thing', 'hired', 'fan', 'goverment', 'cleared', 'shang', '(', 'chi', 'many', 'still', ')', 'speech', 'widow', 'disney', 'chloe', 'china', 'banned', 'black', 'mandarin', 'appeal', 'dug', 'etc', 'zhao']"
Black Widow is a Top 3 MCU movie (excluding endgame and infinity war) https://t.co/a1je1xg1Nr,False,2021-11-28T17:39:02.000Z,en,1465012370200309760,quoted,"[')', 'movie', 'mcu', 'top', 'endgame', 'infinity', 'widow', 'black', '(', 'war', '3', 'excluding']"
no me voy a cansar de ver black widow,False,2021-11-28T17:38:22.000Z,es,1465012203472437254,,"['voy', 'de', 'ver', 'black', 'cansar', 'widow']"
@JoltCharly Lo peor de esta peli es que se llame black widow y sea la menos protagonista,False,2021-11-28T17:35:45.000Z,es,1465011542890590208,replied_to,"['protagonista', 'llame', 'de', 'peli', 'peor', 'que', 'sea', 'menos', 'esta', 'black', 'widow', 'se', 'lo', 'e', 'la']"
"The MCU needs a scene with Shang-Chi, Daredevil, and Black Widow II fighting alongside one another. (Adding Hawkeye II, Iron Fist, Luke Cage, or She-Hulk would just be gravy.)",False,2021-11-28T17:34:30.000Z,en,1465011231131983872,,"['would', 'shang', '(', 'need', 'hawkeye', 'luke', 'chi', 'scene', 'daredevil', ')', 'cage', 'fighting', 'widow', 'hulk', 'iron', 'gravy', 'alongside', 'ii', 'mcu', 'fist', 'black', 'adding', 'one', 'another']"
"""Black Widow is objectively good"" cool. I don't care.",False,2021-11-28T17:34:12.000Z,en,1465011156591034369,replied_to,"['good', 'widow', 'black', 'care', 'objectively', 'cool']"
"black widow, loki y wandavision 🛐 https://t.co/i1uAAc1CVU",False,2021-11-28T17:32:42.000Z,en,1465010777572655114,quoted,"['loki', 'widow', 'wandavision', 'black']"
"@Ovi_Master TSS 
/
/
/
/
/ 
Eternals 
Shang Chi 
Black Widow",False,2021-11-28T17:30:27.000Z,en,1465010212067291151,replied_to,"['tss', '/', 'black', 'widow', 'eternals', 'shang', 'master', 'chi']"
"BLACK WIDOW 1999, ISSUE 3 https://t.co/9NzTyROjYa",False,2021-11-28T17:29:07.000Z,en,1465009875969200130,,"['issue', 'widow', 'black', '1999', '3']"
Bing and I watched Black widow. Baka wrong move kasi di pa talaga ako over sa death ni natasha. Lmao,False,2021-11-28T17:28:07.000Z,tl,1465009622989750274,,"['talaga', 'ako', 'watched', 'kasi', 'bing', 'lmao', 'move', 'widow', 'black', 'baka', 'di', 'sa', 'natasha', 'pa', 'ni', 'wrong', 'death']"
@SCARLETT5PRETTY I use black widow https://t.co/QCYnJJKIBM,False,2021-11-28T17:26:27.000Z,en,1465009206227091460,replied_to,"['widow', 'use', 'black']"
"Finalmente vi Shang-Chi, filme divertido e o melhor da Marvel em 2021 até agora. O que não é grande coisa quando os concorrentes são o mediano Black Widow e a desgraça que foi Eternos",False,2021-11-28T17:24:50.000Z,pt,1465008797995442181,,"['finalmente', 'que', 'o', 'agora', 'shang', 'coisa', 'grande', 'chi', 'vi', 'divertido', 'melhor', 'widow', 'marvel', 'e', 'da', 'foi', 'black', 'sao', 'desgraca', 'nao', 'quando', '2021', 'concorrentes', 'eternos', 'filme', 'mediano', 'ate']"
@Ttol0030 @V2Jake @Hawkeye_Updates I'm sure it'll get better. It's certainly better than the final fight of Black Widow. They'll have a big finale for the show surely,False,2021-11-28T17:24:10.000Z,en,1465008630445613058,replied_to,"['certainly', 'I', 'better', 'get', 'sure', 'black', 'widow', 'show', 'fight', 'big', 'final', 'surely', 'update', 'finale']"
Black Widow is quite an incredibles movie... https://t.co/PRETQPtLCc,False,2021-11-28T17:23:24.000Z,en,1465008437528600580,,"['movie', 'widow', 'black', 'quite', 'incredibles']"
@worms444brains and third is giving me florence pugh but specifically as yelena belova in black widow specifically in the scene where she fucking decks david harbor in the face,False,2021-11-28T17:21:50.000Z,en,1465008040613232649,replied_to,"['scene', 'yelena', 'third', 'florence', 'deck', 'giving', 'black', 'widow', 'pugh', 'fucking', 'face', 'specifically', 'david', 'belova', 'harbor']"
"eternals, shang-chi, black widow https://t.co/u4qgkNBjLx",False,2021-11-28T17:19:39.000Z,en,1465007493801820163,quoted,"['widow', 'black', 'shang', 'eternals', 'chi']"
"Of course i go gay with the secondary character, Kate Bishop, in #Hawkeye like how I was to Sylvie in Loki and Yelena in Black Widow https://t.co/qoTRmaH94v",False,2021-11-28T17:16:51.000Z,en,1465006787686395909,,"['kate', 'course', 'yelena', 'like', 'loki', 'sylvie', 'character', 'black', 'widow', 'go', 'gay', 'bishop', 'secondary']"
BLACK WIDOW from the Avengers - Marvel Superhero Cartoon Video Game PS4 ... https://t.co/n6qwd2yIv7 via @YouTube,False,2021-11-28T17:16:31.000Z,en,1465006705591341064,,"['cartoon', 'marvel', 'superhero', 'avenger', 'video', 'game', 'ps4', 'widow', 'black']"
"@emelyss22 Si!!!! 🥺
Luego black widow",False,2021-11-28T17:16:29.000Z,en,1465006695445319682,replied_to,"['black', 'widow', 'si', '!', 'luego']"
@bluesideroad I mean he did have super strength and all that before mjolnir unlike black widow but yeah he ain’t all that to me,False,2021-11-28T17:16:20.000Z,en,1465006657201750018,replied_to,"['yeah', 'strength', 'mjolnir', 'unlike', 'black', 'widow', 'mean', 'super']"
"Me pone triste que con Black Widow no la hayan considerado así de “grande” xq ps we es Scarlett y tiene más de 10 años trabajando con ustedes, so, idk me gusta pero igual me pone feliz saber que gano la demanda. Jsjsjs.",False,2021-11-28T17:14:43.000Z,es,1465006250991796226,,"['saber', 'ano', 'que', 'ustedes', 'gano', 'xq', 'jsjsjs', 'grande', 'scarlett', 'asi', 'de', 'demanda', 'widow', 'pone', 'e', '10', 'trabajando', 'idk', 'triste', 'feliz', 'black', 'tiene', 'hayan', 'gusta', 'con', 'ma', 'igual', 'p', 'pero', 'considerado', 'la']"
"@soansiosa Allora
Iron man 3
Captain America the winter soldier/Civil war, Ant-Man e Black Widow",False,2021-11-28T17:14:12.000Z,en,1465006120024649734,replied_to,"['america', 'man', 'e', 'ant', 'allora', 'black', 'widow', 'winter', 'captain', 'war', 'iron', '3', 'soldier/civil']"
Watched Black Widow with my son on Disney Plus. He counted 13 swear words!,False,2021-11-28T17:13:34.000Z,en,1465005963111542787,,"['word', 'watched', 'counted', 'swear', 'widow', 'disney', 'black', '!', 'plus', '13', 'son']"
a hailee e a florence nos bastidores de black widow e hawkeye são tudo❤ https://t.co/Wjw5dXwvZa,False,2021-11-28T17:13:22.000Z,pt,1465005911978778631,,"['e', 'de', 'florence', 'black', 'widow', 'no', 'tudo', 'hawkeye', 'hailee', 'sao', 'bastidores']"
Comunque Black Widow è veramente una cagata di film,False,2021-11-28T17:13:22.000Z,it,1465005910259077124,,"['cagata', 'e', 'veramente', 'widow', 'comunque', 'black', 'di', 'film', 'una']"
"80. Black Widow

Meh. Muy meh en todos los aspectos, tampoco es mala con ganas es simplemente aburrida, la trama es simple de cojones y los personajes intentan tener carisma y apenas el ruso cuyo personaje es ser muy ruso la tiene. El villano es bastante cutre. https://t.co/RKND4f7C1a",False,2021-11-28T17:12:21.000Z,es,1465005654243000322,replied_to,"['ganas', 'ruso', 'mala', 'el', 'ser', 'todos', 'los', 'de', 'bastante', 'widow', 'tampoco', 'villano', 'e', 'meh', 'muy', 'tener', 'aspectos', 'cuyo', 'carisma', 'black', 'simple', 'cutre', 'aburrida', 'en', 'simplemente', 'tiene', 'apenas', 'trama', 'con', 'personaje', 'intentan', '80', 'cojones', 'personajes', 'la']"
"@ScreenSaversPod Shang-Chi
Christmas Vacation
Elf
Ghostbusters: Afterlife
Black Widow",False,2021-11-28T17:11:32.000Z,en,1465005451075100676,replied_to,"['ghostbusters', 'vacation', 'black', 'afterlife', 'christmas', 'shang', 'widow', 'chi', 'elf']"
Fun Fact: The very first Black Widow trailer released on Natasha's Birthday😭😭😭😭😭 https://t.co/hK8uoEaPRJ,False,2021-11-28T17:11:02.000Z,en,1465005324360900612,,"['fun', 'released', 'widow', 'black', 'birthday', 'trailer', ""'s"", 'natasha', 'fact', 'first']"
"@soansiosa allora (non sono in ordine)
iron man 3, thor ragnarok, guardiani della galassia, avengers infinity war e black widow",False,2021-11-28T17:10:44.000Z,it,1465005248767041542,replied_to,"['avenger', 'man', 'allora', '(', 'sono', 'thor', ')', 'widow', 'guardiani', 'iron', 'galassia', 'della', 'e', 'infinity', 'black', 'war', '3', 'non', 'ordine', 'ragnarok']"
Captain america wasn’t that great until he picked up molgnir. He was just a male black widow with a shield https://t.co/9tQi729RnZ,False,2021-11-28T17:10:05.000Z,en,1465005084681674767,quoted,"['america', 'picked', 'shield', 'black', 'widow', 'captain', 'great', 'molgnir', 'male']"
"no comunque quando ho visto black widow mi sono arrabbiata con mia mamma per avermi chiamata elena e non yelena,,, poi qua su tuider mi chiamate tutti yelena MA IO NON VI HO DATO IL CONSENSO ILKEGALI",False,2021-11-28T17:08:11.000Z,it,1465004605578825733,,"['poi', 'mamma', 'sono', 'mia', 'vi', 'tutti', 'chiamate', 'widow', 'comunque', 'arrabbiata', 'dato', 'io', 'ho', 'yelena', 'e', 'avermi', 'black', 'visto', 'per', 'qua', 'con', 'quando', 'non', 'ilkegali', 'chiamata', 'mi', 'tuider', 'consenso', 'elena', 'su', 'il']"
@AnimeLegendFN You forgot black widow inferno siege strike skins freestyle and p1000,False,2021-11-28T17:07:20.000Z,en,1465004395440087046,replied_to,"['skin', 'forgot', 'siege', 'widow', 'black', 'freestyle', 'p1000', 'inferno', 'strike']"
@justinenantale2 What do you expect from a black widow?,False,2021-11-28T17:05:41.000Z,en,1465003977733550084,replied_to,"['widow', '?', 'expect', 'black']"
@cultsroberts black widow,False,2021-11-28T17:05:37.000Z,en,1465003960079630336,replied_to,"['widow', 'black']"
Jon Gosselin hospitalized bite from venomous spider (not Kate/black widow) https://t.co/y2tIj9rqvL,False,2021-11-28T17:04:34.000Z,en,1465003698543738882,,"[')', 'jon', 'hospitalized', 'widow', 'not', 'venomous', '(', 'spider', 'kate/black', 'gosselin', 'bite']"
un balazo duele menos que los primeros 17 minutos de black widow,False,2021-11-28T17:03:49.000Z,es,1465003508181184523,,"['duele', 'un', 'los', 'primeros', '17', 'que', 'de', 'minutos', 'black', 'widow', 'balazo', 'menos']"
@nicolevfxx He’s gonna post selfie’s saying “anyone seen Black Widow”,False,2021-11-28T17:02:07.000Z,en,1465003079728873480,replied_to,"['saying', 'going', 'selfie', 'black', 'widow', 'anyone', 'post', 'seen', ""'s""]"
#Marvel #Avengers #IndinityWar #Titan Hero Series Black Widow 12 inch #figure #toy #doll #comics #movies https://t.co/hVwcQkJGr5 via @CindyBearsDen https://t.co/9kGCDhjnjT,False,2021-11-28T17:01:14.000Z,en,1465002856210173952,,"['widow', 'black', 'inch', 'series', '12', 'hero']"
"5. Black Panther
6. Black Widow
7. Cable
8. Cannonball https://t.co/r1v8uF3QZk",False,2021-11-28T16:59:29.000Z,en,1465002415975927818,replied_to,"['7', '5', 'widow', 'black', 'panther', 'cannonball', '8', '6', 'cable']"
idgaf if black widow was a bad movie i’m watching it cause she’s my favorite out of all the avengers since i was 7 and i will convince myself it’s an spectacular movie and watch it over and over again,False,2021-11-28T16:58:45.000Z,en,1465002233318166529,,"['avenger', 'movie', 'I', 'convince', 'widow', 'black', 'since', 'watching', 'watch', 'spectacular', 'idgaf', '7', 'favorite', 'bad']"
natasha romanoff black widow fancam edit fc camera roll yelena belova mcu scarlett johansson florence pugh https://t.co/NU4Sp12Nsg,False,2021-11-28T16:58:24.000Z,en,1465002147116892165,quoted,"['romanoff', 'fancam', 'yelena', 'roll', 'scarlett', 'mcu', 'edit', 'fc', 'florence', 'widow', 'black', 'pugh', 'natasha', 'belova', 'johansson', 'camera']"
"W beneran marathon marvel dan ninggalin skripsi??!!! Sadar dann😭😭😭😭
*Masii ada black widow, venom, wanda vision🥲🥲

https://t.co/ARIJwHqEHA",False,2021-11-28T16:58:03.000Z,in,1465002058998640646,,"['w', 'wanda', 'venom', 'masii', 'skripsi', 'marathon', 'ninggalin', 'widow', 'marvel', 'black', '!', '?', '*', 'dan', 'ada', 'vision', 'dann', 'sadar', 'beneran']"
natasha romanoff black widow fancam edit fc camera roll yelena belova mcu scarlett johansson florence pugh  https://t.co/E0fhrF6ks3,False,2021-11-28T16:58:01.000Z,en,1465002048525582338,,"['romanoff', 'fancam', 'yelena', 'roll', 'scarlett', 'mcu', 'edit', 'fc', 'florence', 'widow', 'black', 'pugh', 'natasha', 'belova', 'johansson', 'camera']"
@KaylaChowShow Black Widow in bed https://t.co/Yx2mPzJ24u,False,2021-11-28T16:56:25.000Z,en,1465001645096378372,replied_to,"['widow', 'bed', 'black']"
Full Movie Download Black Widow (2021) &gt;&gt; https://t.co/8vAu4EscUp https://t.co/fjw7hhTQsW,False,2021-11-28T16:55:34.000Z,en,1465001430406729729,,"['&', '2021', ')', 'movie', 'widow', 'black', 'gt', '(', 'full', 'download']"
"Album a day 68.
Focus on the past 5 by windings
Small Irish band that were supporting for bell X1 last night. 
Not actually a bad record. Worth a listen. Highlights were the ground and breathe in. Black widow was a bit annoying.
6.5/10",False,2021-11-28T16:55:12.000Z,en,1465001338270539782,,"['actually', '5/10', 'bell', 'x1', 'album', 'highlight', 'day', 'bad', 'supporting', 'band', 'bit', 'listen', 'widow', '6', 'record', 'past', '5', 'annoying', 'black', 'winding', 'night', 'small', 'worth', 'ground', 'focus', 'last', 'breathe', '68', 'irish']"
not to be me but.... even better than black widow KSXJSJXJSJX,False,2021-11-28T16:52:12.000Z,en,1465000586391146500,replied_to,"['better', 'widow', 'black', 'ksxjsjxjsjx', 'even']"
Check out this item in my Etsy shop https://t.co/xIrkMmH1GF,False,2021-11-28T16:48:58.000Z,en,1464999773203742726,,"['item', 'shop', 'check', 'etsy']"
"Tenéis infravaloradisima la película de Black Widow😍. La mejor escena post créditos, si es",False,2021-11-28T16:48:27.000Z,es,1464999639246065668,,"['infravaloradisima', 'teneis', 'de', 'black', 'widow', 'pelicula', 'escena', 'mejor', 'post', 'si', 'creditos', 'e', 'la']"
black widow a piada https://t.co/KPA3jv3g9J,False,2021-11-28T16:48:09.000Z,pl,1464999565988409348,quoted,"['widow', 'piada', 'black']"
@here_forOt5 Anche perché vorranno evitare che succeda lo stesso casino di Black Widow ahahah,False,2021-11-28T16:48:09.000Z,it,1464999563744395265,replied_to,"['stesso', 'che', 'evitare', 'ahahah', 'vorranno', 'black', 'succeda', 'forot5', 'anche', 'perche', 'di', 'widow', 'lo', 'casino']"
¿Quién es Natasha Romanoff/Black Widow? https://t.co/b9zKcQaenL #BlackWidow #28Nov,False,2021-11-28T16:46:22.000Z,es,1464999115012689923,,"['widow', '?', 'quien', 'romanoff/black', 'natasha', 'e']"
"@jceyragrsndhya seru banget eternals😳 kalau ada agency marvel seru juga kali ya wkwk ntar ct nya captain america, black widow, scarlett, thor dkk wkwk",False,2021-11-28T16:46:10.000Z,in,1464999066090176513,replied_to,"['seru', 'captain', 'scarlett', 'eternals', 'america', 'thor', 'ct', 'widow', 'marvel', 'ntar', 'wkwk', 'black', 'banget', 'ya', 'juga', 'nya', 'ada', 'dkk', 'agency', 'kalau', 'kali']"
Ma il making of di Black widow comincia con Iron Man 2 ma che siete matti ao https://t.co/55vTEyBexT,False,2021-11-28T16:46:06.000Z,it,1464999051754184708,,"['che', 'con', 'man', 'ao', 'making', 'matti', 'comincia', '2', 'widow', 'di', 'black', 'iron', 'siete', 'il']"
black widow didn't deserve to be an experimental pandemic era movie,False,2021-11-28T16:44:44.000Z,en,1464998704889606144,,"['era', 'movie', 'widow', 'black', 'pandemic', 'deserve', 'experimental']"
black widow https://t.co/OszZaTWmPE,False,2021-11-28T16:44:14.000Z,en,1464998581656440837,quoted,"['widow', 'black']"
"Estoy lejos de ser fan de Black Widow, es una película ""ok"" y ya, pero... ¿Decir que se copia de Winter Soldier?

Me pregunto qué película vieron ustedes porque la que yo ví está lejos de ser eso lmao https://t.co/mLNQhPbkT5",False,2021-11-28T16:43:29.000Z,es,1464998391247777792,quoted,"['que', 'ustedes', 'ser', 'se', 'copia', 'decir', 'una', 'vi', 'de', 'estoy', 'pregunto', 'lmao', 'widow', 'yo', 'e', 'lejos', 'eso', 'black', 'pelicula', '?', 'ya', 'fan', 'ok', 'vieron', 'esta', 'winter', 'pero', 'porque', 'soldier', 'la']"
"If you want to see more Ginger in Noir, you can see her in Black Widow and Storm Warning. Hopefully, these will be shown on #NoirAlley #TCMParty #TightSpot https://t.co/AQNiaq6Uhj",False,2021-11-28T16:43:16.000Z,en,1464998338101661706,,"['see', 'want', 'noir', 'black', 'ginger', 'widow', 'storm', 'hopefully', 'warning', 'shown']"
Now playing on TGM Radio: Iggy Azalea - Black Widow - https://t.co/gAviod0r0B,False,2021-11-28T16:43:11.000Z,en,1464998313887944714,,"['azalea', 'tgm', 'black', 'radio', 'widow', 'playing', 'iggy']"
@HannaOnPrime The last season was able to do the black widow plot a 1000 times better than black widow,False,2021-11-28T16:41:41.000Z,en,1464997937256169477,replied_to,"['1000', 'able', 'time', 'better', 'last', 'widow', 'black', 'plot', 'season']"
